"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"17102","Acer saccharum",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"273","Acer spicatum","Sapindaceae","Acer","spicatum",0.514544230769231,0.0941339098036177,"genus",26
"279","Acer sppCAi1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"280","Acer sppDEii1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"283","Acer sppEU1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"278","Acer sppIN1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"281","Acer sppNL1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"284","Acer sppNL2","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"282","Acer sppUS1","Sapindaceae","Acer",NA,0.514544230769231,0.0941339098036177,"genus",26
"274","Acer tataricum","Sapindaceae","Acer","tataricum",0.514544230769231,0.0941339098036177,"genus",26
"17551","Acer tegmentosum",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"275","Acer triflorum","Sapindaceae","Acer","triflorum",0.514544230769231,0.0941339098036177,"genus",26
"276","Acer truncatum","Sapindaceae","Acer","truncatum",0.59,0.0708232617216773,"species",1
"277","Acer ukurunduense","Sapindaceae","Acer","ukurunduense",0.514544230769231,0.0941339098036177,"genus",26
"285","Aceratium oppositifolium","Elaeocarpaceae","Aceratium","oppositifolium",0.52575,0.0941339098036177,"genus",4
"286","Aceratium parvifolium","Elaeocarpaceae","Aceratium","parvifolium",0.52575,0.0941339098036177,"genus",4
"287","Aceratium sppPacific1","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"289","Aceratium sppVarirata1","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"288","Aceratium sppVarirata3","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"290","Achatocarpus gracilis",NA,"Achatocarpus","gracilis",0.611246215561075,0.124033048371268,"dataset",20776
"291","Achatocarpus nigricans",NA,"Achatocarpus","nigricans",0.611246215561075,0.124033048371268,"dataset",20776
"292","Achatocarpus praecox",NA,"Achatocarpus","praecox",0.611246215561075,0.124033048371268,"dataset",20776
"293","Achatocarpus sppSantotom1",NA,"Achatocarpus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"294","Achras zapota",NA,"Achras","zapota",0.611246215561075,0.124033048371268,"dataset",20776
"295","Acidoton sppRanchoqu1",NA,"Acidoton",NA,0.611246215561075,0.124033048371268,"dataset",20776
"296","Acioa scabrifolia","Chrysobalanaceae","Acioa","scabrifolia",0.84,0.0941339098036177,"genus",2
"297","Ackama rosifolia",NA,"Ackama","rosifolia",0.611246215561075,0.124033048371268,"dataset",20776
"298","Acmena acuminatissima","Myrtaceae","Acmena","acuminatissima",0.63,0.0708232617216773,"species",1
"299","Acmena hemilampra","Myrtaceae","Acmena","hemilampra",0.62,0.0708232617216773,"species",1
"300","Acmena smithii","Myrtaceae","Acmena","smithii",0.638,0.0708232617216773,"species",6
"301","Acnistus arborescens",NA,"Acnistus","arborescens",0.611246215561075,0.124033048371268,"dataset",20776
"302","Acosmium cardenasii","Fabaceae","Acosmium","cardenasii",0.746416666666667,0.0941339098036177,"genus",4
"303","Acosmium lentiscifolium","Fabaceae","Acosmium","lentiscifolium",0.746416666666667,0.0941339098036177,"genus",4
"304","Acosmium sppRAINFOR1","Fabaceae","Acosmium",NA,0.746416666666667,0.0941339098036177,"genus",4
"305","Acrocarpus fraxinifolius","Fabaceae","Acrocarpus","fraxinifolius",0.5915,0.0708232617216773,"species",2
"306","Acrocomia aculeata",NA,"Acrocomia","aculeata",0.611246215561075,0.124033048371268,"dataset",20776
"307","Acrocomia media",NA,"Acrocomia","media",0.611246215561075,0.124033048371268,"dataset",20776
"308","Acrocomia totai",NA,"Acrocomia","totai",0.611246215561075,0.124033048371268,"dataset",20776
"309","Acronychia laevis","Rutaceae","Acronychia","laevis",0.537,0.0708232617216773,"species",2
"310","Acronychia pedunculata","Rutaceae","Acronychia","pedunculata",0.458666666666667,0.0708232617216773,"species",3
"311","Acronychia porteri","Rutaceae","Acronychia","porteri",0.52,0.0708232617216773,"species",1
"312","Acronychia wilcoxiana","Rutaceae","Acronychia","wilcoxiana",0.551,0.0708232617216773,"species",1
"313","Acropogon aoupiniensis",NA,"Acropogon","aoupiniensis",0.611246215561075,0.124033048371268,"dataset",20776
"314","Acropogon grandiflorus",NA,"Acropogon","grandiflorus",0.611246215561075,0.124033048371268,"dataset",20776
"315","Acropogon merytifolius",NA,"Acropogon","merytifolius",0.611246215561075,0.124033048371268,"dataset",20776
"316","Acropogon sageniifolius",NA,"Acropogon","sageniifolia",0.611246215561075,0.124033048371268,"dataset",20776
"317","Acropogon schistophilus",NA,"Acropogon","schistophilus",0.611246215561075,0.124033048371268,"dataset",20776
"318","Acropogon schumannianus",NA,"Acropogon","schumanniana",0.611246215561075,0.124033048371268,"dataset",20776
"319","Acsmithia sppNewcaldo1",NA,"Acsmithia",NA,0.611246215561075,0.124033048371268,"dataset",20776
"320","Actinidia arguta",NA,"Actinidia","arguta",0.611246215561075,0.124033048371268,"dataset",20776
"321","Actinodaphne borneensis","Lauraceae","Actinodaphne","borneensis",0.5,0.0708232617216773,"species",1
"322","Actinodaphne ferruginea","Lauraceae","Actinodaphne","ferruginea",0.51,0.0941339098036177,"genus",8
"323","Actinodaphne lancifolia","Lauraceae","Actinodaphne","lancifolia",0.51,0.0941339098036177,"genus",8
"324","Actinodaphne macrophylla","Lauraceae","Actinodaphne","macrophylla",0.51,0.0941339098036177,"genus",8
"325","Actinodaphne nitida","Lauraceae","Actinodaphne","nitida",0.51,0.0941339098036177,"genus",8
"326","Actinodaphne obovata","Lauraceae","Actinodaphne","obovata",0.51,0.0941339098036177,"genus",8
"327","Actinodaphne pruinosa","Lauraceae","Actinodaphne","pruinosa",0.51,0.0941339098036177,"genus",8
"331","Actinodaphne sppBaitete1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"329","Actinodaphne sppIN1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"330","Actinodaphne sppTEAM1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"328","Actinodaphne sppVN1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"332","Actinokentia divaricata",NA,"Actinokentia","divaricata",0.611246215561075,0.124033048371268,"dataset",20776
"333","Actinostemon brasiliensis","Euphorbiaceae","Actinostemon","brasiliensis",0.907,0.0941339098036177,"genus",1
"334","Actinostemon concepcionis","Euphorbiaceae","Actinostemon","concepcionis",0.907,0.0941339098036177,"genus",1
"335","Actinostemon concolor","Euphorbiaceae","Actinostemon","concolor",0.907,0.0941339098036177,"genus",1
"336","Actinostemon klotzschii","Euphorbiaceae","Actinostemon","klotzschii",0.907,0.0941339098036177,"genus",1
"339","Actinostemon sppBRii1","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"337","Actinostemon sppBRii2","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"338","Actinostemon sppSCA1","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"2125","Acumea kleniana","Burseraceae","Aucoumea",NA,0.377851851851852,0.0941339098036177,"genus",1
"340","Adansonia digitata","Malvaceae","Adansonia","digitata",0.276,0.0708232617216773,"species",1
"341","Adelia ricinella","Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"343","Adelia sppGT1","Euphorbiaceae","Adelia",NA,0.7065,0.0941339098036177,"genus",2
"342","Adelia triloba","Euphorbiaceae","Adelia","triloba",0.543,0.0708232617216773,"species",1
"344","Adelobotrys adscendens",NA,"Adelobotrys","adscendens",0.611246215561075,0.124033048371268,"dataset",20776
"345","Adelobotrys sppMiazi1",NA,"Adelobotrys",NA,0.611246215561075,0.124033048371268,"dataset",20776
"346","Adelobotrys sppTutunend1",NA,"Adelobotrys",NA,0.611246215561075,0.124033048371268,"dataset",20776
"347","Adenanthera bicolor","Fabaceae","Adenanthera","bicolor",0.85,0.0708232617216773,"species",1
"351","Adenanthera klaineana","Fabaceae","Adenanthera",NA,0.7374,0.0941339098036177,"genus",5
"348","Adenanthera malayana","Fabaceae","Adenanthera","malayana",0.7374,0.0941339098036177,"genus",5
"349","Adenanthera microsperma","Fabaceae","Adenanthera","microsperma",0.64,0.0708232617216773,"species",1
"350","Adenanthera pavonina","Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"352","Adenanthera sppPasoh401","Fabaceae","Adenanthera",NA,0.7374,0.0941339098036177,"genus",5
"353","Adenia olaboensis",NA,"Adenia","olaboensis",0.611246215561075,0.124033048371268,"dataset",20776
"354","Adenia penangiana",NA,"Adenia","penangiana",0.611246215561075,0.124033048371268,"dataset",20776
"355","Adenia sppAnkarif1",NA,"Adenia",NA,0.611246215561075,0.124033048371268,"dataset",20776
"357","Adenocalymma hirtum",NA,"Adenocalymma","hirtum",0.611246215561075,0.124033048371268,"dataset",20776
"363","Adenocalymma sppPE1",NA,"Adenocalymma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"364","Adenocalymma sppSCA1",NA,"Adenocalymma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"365","Adenocalymna bracteatum",NA,"Adenocalymna","bracteatum",0.611246215561075,0.124033048371268,"dataset",20776
"366","Adenocalymna bracteolatum",NA,"Adenocalymna","bracteolatum",0.611246215561075,0.124033048371268,"dataset",20776
"356","Adenocalymna flavum",NA,"Adenocalymma","flavum",0.611246215561075,0.124033048371268,"dataset",20776
"367","Adenocalymna grandifolium",NA,"Adenocalymna","grandifolium",0.611246215561075,0.124033048371268,"dataset",20776
"358","Adenocalymna hirtum",NA,"Adenocalymma","hirtum",0.611246215561075,0.124033048371268,"dataset",20776
"368","Adenocalymna impressum",NA,"Adenocalymna","impressum",0.611246215561075,0.124033048371268,"dataset",20776
"369","Adenocalymna inundatum",NA,"Adenocalymna","inundatum",0.611246215561075,0.124033048371268,"dataset",20776
"359","Adenocalymna magdalenense",NA,"Adenocalymma","magdalenense",0.611246215561075,0.124033048371268,"dataset",20776
"370","Adenocalymna marginatum",NA,"Adenocalymna","marginatum",0.611246215561075,0.124033048371268,"dataset",20776
"371","Adenocalymna paulistarum",NA,"Adenocalymna","paulistarum",0.611246215561075,0.124033048371268,"dataset",20776
"360","Adenocalymna prancei",NA,"Adenocalymma","prancei",0.611246215561075,0.124033048371268,"dataset",20776
"372","Adenocalymna purpurascens",NA,"Adenocalymna","purpurascens",0.611246215561075,0.124033048371268,"dataset",20776
"361","Adenocalymna redactum",NA,"Adenocalymma","redactum",0.611246215561075,0.124033048371268,"dataset",20776
"373","Adenocalymna salmoneum",NA,"Adenocalymna","salmoneum",0.611246215561075,0.124033048371268,"dataset",20776
"362","Adenocalymna sclerophyllum",NA,"Adenocalymma","sclerophyllum",0.611246215561075,0.124033048371268,"dataset",20776
"375","Adenocalymna sppCarajas1",NA,"Adenocalymna",NA,0.611246215561075,0.124033048371268,"dataset",20776
"374","Adenocalymna uleanum",NA,"Adenocalymna","uleanum",0.611246215561075,0.124033048371268,"dataset",20776
"376","Adenophaedra megalophylla",NA,"Adenophaedra","megalophylla",0.611246215561075,0.124033048371268,"dataset",20776
"377","Adenophora grandiflora",NA,"Adenophora","grandiflora",0.611246215561075,0.124033048371268,"dataset",20776
"378","Adenopodia polystachya",NA,"Adenopodia","polystachya",0.611246215561075,0.124033048371268,"dataset",20776
"379","Adenopodia scelerata",NA,"Adenopodia","scelerata",0.611246215561075,0.124033048371268,"dataset",20776
"380","Adenopus sppMtcam1",NA,"Adenopus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"381","Adenostephanus sppSCA1",NA,"Adenostephanus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"382","Adina cordifolia","Rubiaceae","Adina","cordifolia",0.59,0.0708232617216773,"species",1
"383","Adina pilulifera","Rubiaceae","Adina","pilulifera",0.891,0.0708232617216773,"species",2
"384","Adina polycephala","Rubiaceae","Adina","polycephala",0.6815,0.0708232617216773,"species",2
"385","Adina sessilifolia","Rubiaceae","Adina","sessilifolia",0.603,0.0708232617216773,"species",1
"386","Adina sppVN1","Rubiaceae","Adina",NA,0.735071428571429,0.0941339098036177,"genus",7
"387","Adinandra formosana","Pentaphylacaceae","Adinandra","formosana",0.512842105263158,0.0941339098036177,"genus",19
"388","Adinandra glischroloma","Pentaphylacaceae","Adinandra","glischroloma",0.512842105263158,0.0941339098036177,"genus",19
"389","Adinandra laotica","Pentaphylacaceae","Adinandra","laotica",0.512842105263158,0.0941339098036177,"genus",19
"390","Adinandra millettii","Pentaphylacaceae","Adinandra","millettii",0.44,0.0708232617216773,"species",1
"393","Adinandra sppGenting1","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"391","Adinandra sppGenting2","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"392","Adinandra sppSakaera21","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"394","Aegiphila alba","Lamiaceae","Aegiphila","alba",0.656666666666667,0.0941339098036177,"genus",3
"433","Aegiphila albavel","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"430","Aegiphila amaranth","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"395","Aegiphila anomala","Lamiaceae","Aegiphila","anomala",0.656666666666667,0.0941339098036177,"genus",3
"396","Aegiphila brachiata","Lamiaceae","Aegiphila","brachiata",0.656666666666667,0.0941339098036177,"genus",3
"397","Aegiphila cephalophora","Lamiaceae","Aegiphila","cephalophora",0.656666666666667,0.0941339098036177,"genus",3
"398","Aegiphila chrysantha","Lamiaceae","Aegiphila","chrysantha",0.656666666666667,0.0941339098036177,"genus",3
"399","Aegiphila cordata","Lamiaceae","Aegiphila","cordata",0.656666666666667,0.0941339098036177,"genus",3
"400","Aegiphila costaricensis","Lamiaceae","Aegiphila","costaricensis",0.656666666666667,0.0941339098036177,"genus",3
"401","Aegiphila elata","Lamiaceae","Aegiphila","elata",0.656666666666667,0.0941339098036177,"genus",3
"402","Aegiphila elegans","Lamiaceae","Aegiphila","elegans",0.656666666666667,0.0941339098036177,"genus",3
"403","Aegiphila glabra","Lamiaceae","Aegiphila","glabra",0.656666666666667,0.0941339098036177,"genus",3
"404","Aegiphila haughtii","Lamiaceae","Aegiphila","haughtii",0.656666666666667,0.0941339098036177,"genus",3
"405","Aegiphila hirsuta","Lamiaceae","Aegiphila","hirsuta",0.656666666666667,0.0941339098036177,"genus",3
"406","Aegiphila hoehnei","Lamiaceae","Aegiphila","hoehnei",0.656666666666667,0.0941339098036177,"genus",3
"407","Aegiphila integrifolia","Lamiaceae","Aegiphila","integrifolia",0.86,0.0708232617216773,"species",1
"408","Aegiphila laeta","Lamiaceae","Aegiphila","laeta",0.656666666666667,0.0941339098036177,"genus",3
"409","Aegiphila lanceolata","Lamiaceae","Aegiphila","lanceolata",0.656666666666667,0.0941339098036177,"genus",3
"410","Aegiphila macrantha","Lamiaceae","Aegiphila","macrantha",0.656666666666667,0.0941339098036177,"genus",3
"411","Aegiphila obducta","Lamiaceae","Aegiphila","obducta",0.656666666666667,0.0941339098036177,"genus",3
"412","Aegiphila odontophylla","Lamiaceae","Aegiphila","odontophylla",0.656666666666667,0.0941339098036177,"genus",3
"413","Aegiphila panamensis","Lamiaceae","Aegiphila","panamensis",0.656666666666667,0.0941339098036177,"genus",3
"414","Aegiphila sellowiana","Lamiaceae","Aegiphila","sellowiana",0.656666666666667,0.0941339098036177,"genus",3
"425","Aegiphila sppAraracua1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"429","Aegiphila sppBRi1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"421","Aegiphila sppCedral1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"423","Aegiphila sppCerroesp1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"420","Aegiphila sppColosoi1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"432","Aegiphila sppCuangos1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"419","Aegiphila sppCuevas1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"426","Aegiphila sppFPnet1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"437","Aegiphila sppFarall1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"434","Aegiphila sppLaraya1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"436","Aegiphila sppLinhares1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"435","Aegiphila sppMagsasay1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"431","Aegiphila sppPersever1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"418","Aegiphila sppRiomanso1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"417","Aegiphila sppRiotavar1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"416","Aegiphila sppSabanaru1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"424","Aegiphila sppSantacru1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"428","Aegiphila sppTamblat21","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"422","Aegiphila sppUcumari1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"415","Aegiphila verticillata","Lamiaceae","Aegiphila","verticillata",0.656666666666667,0.0941339098036177,"genus",3
"438","Aequatorium cajamarcense",NA,"Aequatorium","cajamarcense",0.611246215561075,0.124033048371268,"dataset",20776
"17108","Aerioselam macrocarpom",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"439","Aeschynomene amorphoides",NA,"Aeschynomene","amorphoides",0.611246215561075,0.124033048371268,"dataset",20776
"440","Aesculus californica","Sapindaceae","Aesculus","californica",0.448666666666667,0.0941339098036177,"genus",6
