Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Pinus cupressoides,Pinus cupressoides,,1,Synonym,Fitzroya cupressoides,(Molina) I.M.Johnst.,Cupressaceae,tpl, ,,12095
Pinus densata,Pinus densata,,1,Accepted,Pinus densata,Mast.,Pinaceae,tpl;tropicos, ,,12096
Pinus densata,Pinus densata,,1,Accepted,Pinus densata,Mast.,Pinaceae,tpl;tropicos, ,,12097
Pinus densiflora,Pinus densiflora,,1,Accepted,Pinus densiflora,Siebold & Zucc.,Pinaceae,tpl;tropicos;usda, ,,12098
Pinus douglasiana,Pinus douglasiana,,1,Accepted,Pinus douglasiana,Mart¨ªnez,Pinaceae,tpl;tropicos, ,,12099
Pinus echinata,Pinus echinata,,1,Accepted,Pinus echinata,Mill.,Pinaceae,tpl;tropicos;usda, ,,12100
Pinus edulis,Pinus edulis,,1,Accepted,Pinus edulis,Engelm.,Pinaceae,tpl;tropicos;usda, ,,12101
Pinus elliottii,Pinus elliottii,,1,Accepted,Pinus elliottii,Engelm.,Pinaceae,tpl;tropicos;usda, ,,12102
Pinus fenzeliana,Pinus fenzeliana,,1,Accepted,Pinus fenzeliana,Hand.-Mazz.,Pinaceae,tpl;tropicos, ,,12103
Pinus flexilis,Pinus flexilis,,1,Accepted,Pinus flexilis,E.James,Pinaceae,tpl, ,,12104
Pinus glabra,Pinus glabra,,1,Accepted,Pinus glabra,Walter,Pinaceae,tpl;tropicos;usda, ,,12105
Pinus griffithii,Pinus griffithii,,1,Synonym,Larix griffithii,Hook.f.,Pinaceae,tpl, [Ambiguous match] ,,12106
Pinus griffithii,Pinus griffithii,,1,Synonym,Larix griffithii,Hook.f.,Pinaceae,tpl, [Ambiguous match] ,,12107
Pinus halepensis,Pinus halepensis,,1,Accepted,Pinus halepensis,Mill.,Pinaceae,tpl;tropicos;usda, ,,12108
Pinus hartwegii,Pinus hartwegii,,1,Accepted,Pinus hartwegii,Lindl.,Pinaceae,tpl;tropicos, ,,12109
Pinus hwangshanensis,Pinus hwangshanensis,,1,Accepted,Pinus hwangshanensis,W.Y.Hsia,Pinaceae,tpl, ,,12110
Pinus jeffreyi,Pinus jeffreyi,,1,Accepted,Pinus jeffreyi,A.Murray bis,Pinaceae,tpl, ,,12111
Pinus kesiya,Pinus kesiya,,1,Accepted,Pinus kesiya,Royle ex Gordon,Pinaceae,tpl;tropicos, ,,12112
Pinus kesiya,Pinus kesiya,,1,Accepted,Pinus kesiya,Royle ex Gordon,Pinaceae,tpl;tropicos, ,,12113
Pinus kesiya,Pinus kesiya,,1,Accepted,Pinus kesiya,Royle ex Gordon,Pinaceae,tpl;tropicos, ,,12114
Pinus kesiya,Pinus kesiya,,1,Accepted,Pinus kesiya,Royle ex Gordon,Pinaceae,tpl;tropicos, ,,12115
Pinus koraiensis,Pinus koraiensis,,1,Accepted,Pinus koraiensis,Siebold & Zucc.,Pinaceae,tpl;tropicos;usda, ,,12116
Pinus krempfii,Pinus krempfii,,1,Accepted,Pinus krempfii,Lecomte,Pinaceae,tpl, ,,12117
Pinus kwangtungensis,Pinus kwangtungensis,,1,Synonym,Pinus fenzeliana,Hand.-Mazz.,Pinaceae,tpl, ,,12118
Pinus kwangtungensis,Pinus kwangtungensis,,1,Synonym,Pinus fenzeliana,Hand.-Mazz.,Pinaceae,tpl, ,,12119
Pinus lambertiana,Pinus lambertiana,,1,Accepted,Pinus lambertiana,Douglas,Pinaceae,tpl;tropicos;usda, ,,12120
Pinus latteri,Pinus latteri,,1,Accepted,Pinus latteri,Mason,Pinaceae,tpl;tropicos, ,,12121
Pinus latteri,Pinus latteri,,1,Accepted,Pinus latteri,Mason,Pinaceae,tpl;tropicos, ,,12122
Pinus lawsoni,Pinus lawsonii,,0.98,Accepted,Pinus lawsonii,Roezl ex Gordon,Pinaceae,tpl;tropicos, ,,12123
Pinus leiophylla,Pinus leiophylla,,1,Accepted,Pinus leiophylla,Schiede ex Schltdl. & Cham.,Pinaceae,tpl;tropicos, ,,12124
Pinus longifolia,Pinus longifolia,,1,Synonym,Pinus roxburghii,Sarg.,Pinaceae,tpl, [Ambiguous match] ,,12125
Pinus longifolia,Pinus longifolia,,1,Synonym,Pinus roxburghii,Sarg.,Pinaceae,tpl, [Ambiguous match] ,,12126
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12127
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12128
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12129
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12130
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12131
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12132
Pinus massoniana,Pinus massoniana,,1,Accepted,Pinus massoniana,Lamb.,Pinaceae,tpl;usda, ,,12133
Pinus merkusii,Pinus merkusii,,1,Accepted,Pinus merkusii,Jungh. & de Vriese,Pinaceae,tpl;tropicos, ,,12134
Pinus michoacana,Pinus michoacana,,1,Synonym,Pinus devoniana,Lindl.,Pinaceae,tpl;tropicos, ,,12135
Pinus monticola,Pinus monticola,,1,Accepted,Pinus monticola,Douglas ex D.Don,Pinaceae,tpl, ,,12136
Pinus nigra,Pinus nigra,,1,Accepted,Pinus nigra,J.F.Arnold,Pinaceae,tpl, ,,12137
Pinus nigra,Pinus nigra,,1,Accepted,Pinus nigra,J.F.Arnold,Pinaceae,tpl, ,,12138
Pinus oocarpa,Pinus oocarpa,,1,Accepted,Pinus oocarpa,Schiede,Pinaceae,tpl, ,,12139
Pinus oocarpa,Pinus oocarpa,,1,Accepted,Pinus oocarpa,Schiede,Pinaceae,tpl, ,,12140
Pinus palustris,Pinus palustris,,1,Accepted,Pinus palustris,Mill.,Pinaceae,tpl;tropicos;usda, ,,12141
Pinus patula,Pinus patula,,1,Accepted,Pinus patula,Schiede ex Schltdl. & Cham.,Pinaceae,tpl;usda, ,,12142
Pinus patula,Pinus patula,,1,Accepted,Pinus patula,Schiede ex Schltdl. & Cham.,Pinaceae,tpl;usda, ,,12143
Pinus pinaster,Pinus pinaster,,1,Accepted,Pinus pinaster,Aiton,Pinaceae,tpl;tropicos;usda, ,,12144
Pinus pinaster,Pinus pinaster,,1,Accepted,Pinus pinaster,Aiton,Pinaceae,tpl;tropicos;usda, ,,12145
Pinus pinea,Pinus pinea,,1,Accepted,Pinus pinea,L.,Pinaceae,tpl;usda, ,,12146
Pinus ponderosa,Pinus ponderosa,,1,Accepted,Pinus ponderosa,Douglas ex C.Lawson,Pinaceae,tpl, ,,12147
Pinus pungens,Pinus pungens,,1,Accepted,Pinus pungens,Lamb.,Pinaceae,tpl;tropicos;usda, ,,12148
Pinus radiata,Pinus radiata,,1,Accepted,Pinus radiata,D.Don,Pinaceae,tpl, ,,12149
Pinus radiata,Pinus radiata,,1,Accepted,Pinus radiata,D.Don,Pinaceae,tpl, ,,12150
Pinus resinosa,Pinus resinosa,,1,Accepted,Pinus resinosa,Aiton,Pinaceae,tpl;usda, ,,12151
Pinus rigida,Pinus rigida,,1,Accepted,Pinus rigida,Mill.,Pinaceae,tpl;tropicos;usda, ,,12152
Pinus roxburghii,Pinus roxburghii,,1,Accepted,Pinus roxburghii,Sarg.,Pinaceae,tpl;tropicos, ,,12153
Pinus serotina,Pinus serotina,,1,Accepted,Pinus serotina,Michx.,Pinaceae,tpl;tropicos;usda, ,,12154
Pinus strobus,Pinus strobus,,1,Accepted,Pinus strobus,L.,Pinaceae,tpl;tropicos;usda, ,,12155
Pinus sylvestris,Pinus sylvestris,,1,Accepted,Pinus sylvestris,L.,Pinaceae,tpl;tropicos;usda, ,,12156
Pinus sylvestris,Pinus sylvestris,,1,Accepted,Pinus sylvestris,L.,Pinaceae,tpl;tropicos;usda, ,,12157
Pinus sylvestris,Pinus sylvestris,,1,Accepted,Pinus sylvestris,L.,Pinaceae,tpl;tropicos;usda, ,,12158
Pinus sylvestris,Pinus sylvestris,,1,Accepted,Pinus sylvestris,L.,Pinaceae,tpl;tropicos;usda, ,,12159
Pinus sylvestris,Pinus sylvestris,,1,Accepted,Pinus sylvestris,L.,Pinaceae,tpl;tropicos;usda, ,,12160
Pinus tabulaeformis,Pinus tabuliformis,,0.97,Accepted,Pinus tabuliformis,Carri¨¨re,Pinaceae,tpl;tropicos;usda, ,,12161
Pinus taeda,Pinus taeda,,1,Accepted,Pinus taeda,L.,Pinaceae,tpl;tropicos;usda, ,,12162
Pinus thunbergii,Pinus thunbergii,,1,Accepted,Pinus thunbergii,Parl.,Pinaceae,tpl;tropicos;usda, ,,12163
Pinus uncinata,Pinus uncinata,,1,Accepted,Pinus uncinata,Ramond ex DC.,Pinaceae,tpl, ,,12164
Pinus virginiana,Pinus virginiana,,1,Accepted,Pinus virginiana,Mill.,Pinaceae,tpl;tropicos;usda, ,,12165
Pinus wallichiana,Pinus wallichiana,,1,Accepted,Pinus wallichiana,A.B.Jacks.,Pinaceae,tpl, ,,12166
Pinus wallichiana,Pinus wallichiana,,1,Accepted,Pinus wallichiana,A.B.Jacks.,Pinaceae,tpl, ,,12167
Pinus yunnanensis,Pinus yunnanensis,,1,Accepted,Pinus yunnanensis,Franch.,Pinaceae,tpl;tropicos, ,,12168
Pinus yunnanensis,Pinus yunnanensis,,1,Accepted,Pinus yunnanensis,Franch.,Pinaceae,tpl;tropicos, ,,12169
Pinus yunnanensis,Pinus yunnanensis,,1,Accepted,Pinus yunnanensis,Franch.,Pinaceae,tpl;tropicos, ,,12170
Pinus yunnanensis,Pinus yunnanensis,,1,Accepted,Pinus yunnanensis,Franch.,Pinaceae,tpl;tropicos, ,,12171
Piper reticulatum,Piper reticulatum,,1,Accepted,Piper reticulatum,L.,Piperaceae,tpl;tropicos, ,,12172
Piper tucumanum,Piper tucumanum,,1,Accepted,Piper tucumanum,C. DC.,Piperaceae,tpl;tropicos, ,,12173
Piptadenia gonoacantha,Piptadenia gonoacantha,,1,Accepted,Piptadenia gonoacantha,(Mart.)J.F.Macbr.,Fabaceae,ildis, ,,12174
Piptadenia gonoacantha,Piptadenia gonoacantha,,1,Accepted,Piptadenia gonoacantha,(Mart.)J.F.Macbr.,Fabaceae,ildis, ,,12175
Piptadenia grata,Piptadenia grata,,1,Synonym,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,,12176
Piptadenia grata,Piptadenia grata,,1,Synonym,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,,12177
Piptadenia grata,Piptadenia grata,,1,Synonym,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,,12178
Piptadenia obliqua,Piptadenia obliqua,,1,Accepted,Piptadenia obliqua,(Pers.)J.F.Macbr.,Fabaceae,ildis, ,,12179
Piptadenia obliqua,Piptadenia obliqua,,1,Accepted,Piptadenia obliqua,(Pers.)J.F.Macbr.,Fabaceae,ildis, ,,12180
Piptadenia pittieri,Piptadenia pittieri,,1,Synonym,Pseudopiptadenia pittieri,(Harms)G.P.Lewis,Fabaceae,ildis, ,,12181
Piptadenia rigida,Piptadenia rigida,,1,Synonym,Parapiptadenia rigida,(Benth.)Brenan,Fabaceae,ildis, ,,12182
Piptadenia rigida,Piptadenia rigida,,1,Synonym,Parapiptadenia rigida,(Benth.)Brenan,Fabaceae,ildis, ,,12183
Piptadenia rigida,Piptadenia rigida,,1,Synonym,Parapiptadenia rigida,(Benth.)Brenan,Fabaceae,ildis, ,,12184
Piptadenia viridiflora,Piptadenia viridiflora,,1,Accepted,Piptadenia viridiflora,(Kunth)Benth.,Fabaceae,ildis, ,,12185
Piptadenia viridiflora,Piptadenia viridiflora,,1,Accepted,Piptadenia viridiflora,(Kunth)Benth.,Fabaceae,ildis, ,,12186
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12187
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12188
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12189
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12190
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12191
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12192
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12193
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12194
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12195
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12196
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12197
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12198
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12199
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12200
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12201
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12202
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12203
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12204
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12205
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12206
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12207
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12208
Piptadeniastrum africanum,Piptadeniastrum africanum,,1,No opinion,,,,tpl, ,,12209
Piptocarpha rotundifolia,Piptocarpha rotundifolia,,1,Accepted,Piptocarpha rotundifolia,(Less.) Baker,Asteraceae,gcc;tropicos, ,urn:lsid:compositae.org:names:B7F48ED9-5233-415F-9FF8-1DCE94A62A59,12210
Piptocoma discolor,Piptocoma discolor,,1,Synonym,Pollalesta discolor,(Kunth) Aristeg.,Asteraceae,gcc, ,urn:lsid:compositae.org:names:35660772-8E46-466B-A728-A13EA56DBA47,12211
Pipturus incanus,Pipturus incanus,,1,No opinion,,,,tpl, ,,12212
Piranhea longepedunculata,Piranhea longepedunculata,,1,Accepted,Piranhea longepedunculata,Jabl.,Picrodendraceae,tropicos, ,,12213
Piranhea longepedunculata,Piranhea longepedunculata,,1,Accepted,Piranhea longepedunculata,Jabl.,Picrodendraceae,tropicos, ,,12214
Piranhea longepedunculata,Piranhea longepedunculata,,1,Accepted,Piranhea longepedunculata,Jabl.,Picrodendraceae,tropicos, ,,12215
Piranhea trifoliolata,Piranhea trifoliata,,0.97,Accepted,Piranhea trifoliata,Baill.,Picrodendraceae,tpl;tropicos, ,,12216
Piranhea trifoliolata,Piranhea trifoliata,,0.97,Accepted,Piranhea trifoliata,Baill.,Picrodendraceae,tpl;tropicos, ,,12217
Piscidia carthagenensis,Piscidia carthagenensis,,1,Accepted,Piscidia carthagenensis,Jacq.,Fabaceae,ildis;tropicos;usda, ,,12218
Piscidia communis,Piscidia communis,,1,Synonym,Piscidia carthagenensis,Jacq.,Fabaceae,ildis, ,,12219
Piscidia communis,Piscidia communis,,1,Synonym,Piscidia carthagenensis,Jacq.,Fabaceae,ildis, ,,12220
Pisonia subcordata,Pisonia subcordata,,1,Accepted,Pisonia subcordata,Sw.,Nyctaginaceae,tpl;tropicos;usda, ,,12221
Pisonia umbellifera,Pisonia umbellifera,,1,Accepted,Pisonia umbellifera,(J.R. Forst. & G. Forst.) Seem.,Nyctaginaceae,tpl;tropicos;usda, ,,12222
Pisonia umbellifera,Pisonia umbellifera,,1,Accepted,Pisonia umbellifera,(J.R. Forst. & G. Forst.) Seem.,Nyctaginaceae,tpl;tropicos;usda, ,,12223
Pisonia umbellifera,Pisonia umbellifera,,1,Accepted,Pisonia umbellifera,(J.R. Forst. & G. Forst.) Seem.,Nyctaginaceae,tpl;tropicos;usda, ,,12224
Pisonia zapallo,Pisonia zapallo,,1,Accepted,Pisonia zapallo,Griseb.,Nyctaginaceae,tpl;tropicos, ,,12225
Pisonia zapallo,Pisonia zapallo,,1,Accepted,Pisonia zapallo,Griseb.,Nyctaginaceae,tpl;tropicos, ,,12226
Pisonia zapallo,Pisonia zapallo,,1,Accepted,Pisonia zapallo,Griseb.,Nyctaginaceae,tpl;tropicos, ,,12227
Pisonia zapallo,Pisonia zapallo,,1,Accepted,Pisonia zapallo,Griseb.,Nyctaginaceae,tpl;tropicos, ,,12228
Pisonia zapallo,Pisonia zapallo,,1,Accepted,Pisonia zapallo,Griseb.,Nyctaginaceae,tpl;tropicos, ,,12229
Pistacia chinensis,Pistacia chinensis,,1,Accepted,Pistacia chinensis,Bunge,Anacardiaceae,tpl;tropicos;usda, ,,12230
Pistacia chinensis,Pistacia chinensis,,1,Accepted,Pistacia chinensis,Bunge,Anacardiaceae,tpl;tropicos;usda, ,,12231
Pistacia integerrima,Pistacia integerrima,,1,Synonym,Pistacia chinensis subsp. integerrima,(J. L. Stewart ex Brandis) Rech. f.,Anacardiaceae,tpl;tropicos, ,,12232
Pithecellobium adenophorum,Pithecellobium adenophorum,,1,Synonym,Abarema adenophorum,(Ducke)Barneby & J.W.Grimes,Fabaceae,ildis, ,,12233
Pithecellobium arboreum,Pithecellobium arboreum,,1,Synonym,Cojoba arborea,(L.)Britton & Rose,Fabaceae,ildis, ,,12234
Pithecellobium arboreum,Pithecellobium arboreum,,1,Synonym,Cojoba arborea,(L.)Britton & Rose,Fabaceae,ildis, ,,12235
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12236
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12237
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12238
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12239
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12240
Pithecellobium dulce,Pithecellobium dulce,,1,Accepted,Pithecellobium dulce,(Roxb.)Benth.,Fabaceae,ildis, ,,12241
Pithecellobium ellipticum,Pithecellobium ellipticum,,1,Synonym,Archidendron ellipticum,(Blanco)I.C.Nielsen,Fabaceae,ildis, [Ambiguous match] ,,12242
Pithecellobium jupunba,Pithecellobium jupunba,,1,Synonym,Abarema jupunba,(Willd.)Britton & Killip,Fabaceae,ildis, ,,12243
Pithecellobium latifolium,Pithecellobium latifolium,,1,Accepted,Pithecellobium latifolium,,Fabaceae,ildis, ,,12244
Pithecellobium rosulatum,Pithecellobium rosulatum,,1,Synonym,Albizia rosulata subsp. rosulata,,Fabaceae,ildis, ,,12245
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12246
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12247
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12248
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12249
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12250
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12251
Pithecellobium saman,Pithecellobium saman,,1,Synonym,Albizia saman,(Jacq.)Merr.,Fabaceae,ildis, ,,12252
Pithecellobium scalare,Pithecellobium scalare,,1,Synonym,Chloroleucon tenuiflorum,(Benth.)Barneby & J.W.Grimes,Fabaceae,ildis, ,,12253
Pittosporum angustifolium,Pittosporum angustifolium,,1,Synonym,Pittosporum phillyraeoides,DC.,Pittosporaceae,tpl;tropicos, ,,12254
Pittosporum angustifolium,Pittosporum angustifolium,,1,Synonym,Pittosporum phillyraeoides,DC.,Pittosporaceae,tpl;tropicos, ,,12255
Pittosporum ferrugineum,Pittosporum ferrugineum,,1,No opinion,,,,tpl, ,,12256
Pittosporum floribundum,Pittosporum floribundum,,1,Synonym,Pittosporum napaulense,(DC.) Rehder & E.H. Wilson,Pittosporaceae,tpl;tropicos, ,,12257
Pittosporum monticolum,Pittosporum monticolum,,1,No opinion,,,,tpl, ,,12258
Pittosporum pentandrum,Pittosporum pentandrum,,1,Accepted,Pittosporum pentandrum,(Blanco) Merr.,Pittosporaceae,tpl;tropicos;usda, ,,12259
Pittosporum ramiflorum,Pittosporum ramiflorum,,1,No opinion,,,,tpl;tropicos, ,,12260
Pittosporum rubiginosum,Pittosporum rubiginosum,,1,Accepted,Pittosporum rubiginosum,A. Cunn.,Pittosporaceae,tpl;tropicos, ,,12261
Pittosporum undulatum,Pittosporum undulatum,,1,Accepted,Pittosporum undulatum,Vent.,Pittosporaceae,tpl;tropicos;usda, ,,12262
Pittosporum viridiflorum,Pittosporum viridiflorum,,1,Accepted,Pittosporum viridiflorum,Sims,Pittosporaceae,tpl;tropicos;usda, ,,12263
Placodiscus pseudostipularis,Placodiscus pseudostipularis,,1,Accepted,Placodiscus pseudostipularis,Radlk.,Sapindaceae,tpl;tropicos, ,,12264
Placodiscus pseudostipularis,Placodiscus pseudostipularis,,1,Accepted,Placodiscus pseudostipularis,Radlk.,Sapindaceae,tpl;tropicos, ,,12265
Placodiscus pseudostipularis,Placodiscus pseudostipularis,,1,Accepted,Placodiscus pseudostipularis,Radlk.,Sapindaceae,tpl;tropicos, ,,12266
Placospermum coriaceum,Placospermum coriaceum,,1,No opinion,,,,tpl, ,,12267
Plagiostyles africana,Plagiostyles africana,,1,Accepted,Plagiostyles africana,(M¨¹ll.Arg.) Prain,Euphorbiaceae,tpl, ,,12268
Plagiostyles africana,Plagiostyles africana,,1,Accepted,Plagiostyles africana,(M¨¹ll.Arg.) Prain,Euphorbiaceae,tpl, ,,12269
Plagiostyles africana,Plagiostyles africana,,1,Accepted,Plagiostyles africana,(M¨¹ll.Arg.) Prain,Euphorbiaceae,tpl, ,,12270
Planchonia andamanica,Planchonia andamanica,,1,Accepted,Planchonia andamanica,King,Lecythidaceae,tpl, ,,12271
Planchonia grandis,Planchonia grandis,,1,Accepted,Planchonia grandis,Ridl.,Lecythidaceae,tpl, ,,12272
Planchonia papuana,Planchonia papuana,,1,Accepted,Planchonia papuana,R.Knuth,Lecythidaceae,tpl, ,,12273
Planchonia papuana,Planchonia papuana,,1,Accepted,Planchonia papuana,R.Knuth,Lecythidaceae,tpl, ,,12274
Planchonia valida,Planchonia valida,,1,Accepted,Planchonia valida,(Blume) Blume,Lecythidaceae,tpl, ,,12275
Platanus acerifolia,Platanus acerifolia,,1,Accepted,Platanus acerifolia,(Aiton) Willd.,Platanaceae,tpl, ,,12276
Platanus acerifolia,Platanus acerifolia,,1,Accepted,Platanus acerifolia,(Aiton) Willd.,Platanaceae,tpl, ,,12277
Platanus acerifolia,Platanus acerifolia,,1,Accepted,Platanus acerifolia,(Aiton) Willd.,Platanaceae,tpl, ,,12278
Platanus acerifolia,Platanus acerifolia,,1,Accepted,Platanus acerifolia,(Aiton) Willd.,Platanaceae,tpl, ,,12279
Platanus hybridus,Platanus hybridus,,1,Synonym,Platanus acerifolia,(Aiton) Willd.,Platanaceae,tpl, ,,12280
Platanus occidentalis,Platanus occidentalis,,1,Accepted,Platanus occidentalis,L.,Platanaceae,tpl;tropicos;usda, ,,12281
Platanus occidentalis,Platanus occidentalis,,1,Accepted,Platanus occidentalis,L.,Platanaceae,tpl;tropicos;usda, ,,12282
Platanus orientalis,Platanus orientalis,,1,Accepted,Platanus orientalis,L.,Platanaceae,tpl;tropicos;usda, ,,12283
Platea excelsa,Platea excelsa,,1,Accepted,Platea excelsa,Blume,Icacinaceae,tpl, ,,12284
Platea excelsa,Platea excelsa,,1,Accepted,Platea excelsa,Blume,Icacinaceae,tpl, ,,12285
Platea excelsa,Platea excelsa,,1,Accepted,Platea excelsa,Blume,Icacinaceae,tpl, ,,12286
Platea kinabaluensis,Platea kinabaluensis,,1,Synonym,Platea excelsa var. kinabaluensis,(Sleumer) Sleumer,Icacinaceae,tpl, ,,12287
Platea latifolia,Platea latifolia,,1,Accepted,Platea latifolia,Blume,Icacinaceae,tpl;tropicos, ,,12288
Platea montana,Platea montana,,1,Synonym,Platea excelsa var. microphylla,Sleumer,Icacinaceae,tpl, ,,12289
Platea parvifolia,Platea parvifolia,,1,Accepted,Platea parvifolia,Merr. & Chun,Icacinaceae,tpl;tropicos, ,,12290
Platea parvifolia,Platea parvifolia,,1,Accepted,Platea parvifolia,Merr. & Chun,Icacinaceae,tpl;tropicos, ,,12291
Platea parvifolia,Platea parvifolia,,1,Accepted,Platea parvifolia,Merr. & Chun,Icacinaceae,tpl;tropicos, ,,12292
Platea parvifolia,Platea parvifolia,,1,Accepted,Platea parvifolia,Merr. & Chun,Icacinaceae,tpl;tropicos, ,,12293
Plathymenia reticulata,Plathymenia reticulata,,1,Accepted,Plathymenia reticulata,Benth.,Fabaceae,ildis;tropicos, ,,12294
Plathymenia reticulata,Plathymenia reticulata,,1,Accepted,Plathymenia reticulata,Benth.,Fabaceae,ildis;tropicos, ,,12295
Plathymenia reticulata,Plathymenia reticulata,,1,Accepted,Plathymenia reticulata,Benth.,Fabaceae,ildis;tropicos, ,,12296
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12297
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12298
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12299
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12300
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12301
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12302
Platonia insignis,Platonia insignis,,1,Accepted,Platonia insignis,Mart.,Clusiaceae,tpl;tropicos, ,,12303
