Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Ocotea sppUcumari1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,,14574
Ocotea sppVE1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,,14575
Ocotea sppVencer1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,,14576
Ocotea sppVencer2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,,14577
Ocotea sppVencer3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,,14578
Ocotea subterminalis,Ocotea subterminalis,,1,Accepted,Ocotea subterminalis,van der Werff,Lauraceae,tpl;tropicos, ,,14579
Ocotea sulcata,Ocotea sulcata,,1,Accepted,Ocotea sulcata,Vattimo-Gil,Lauraceae,tpl;tropicos, ,,14580
Ocotea tenera,Ocotea tenera,,1,Accepted,Ocotea tenera,Mez & Donn.Sm.,Lauraceae,tpl, ,,14581
Ocotea terciopelo,Ocotea terciopelo,,1,Accepted,Ocotea terciopelo,C.K.Allen,Lauraceae,tpl, ,,14582
Ocotea tessmannii,Ocotea tessmannii,,1,Accepted,Ocotea tessmannii,O.C. Schmidt,Lauraceae,tpl;tropicos, ,,14583
Ocotea tomentella,Ocotea tomentella,,1,Accepted,Ocotea tomentella,Sandwith,Lauraceae,tpl;tropicos, ,,14584
Ocotea tonduzii,Ocotea tonduzii,,1,Accepted,Ocotea tonduzii,Standl.,Lauraceae,tpl;tropicos, ,,14585
Ocotea usambarensis,Ocotea usambarensis,,1,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,,14586
Ocotea vaccinioides,Ocotea vaccinioides,,1,Accepted,Ocotea vaccinioides,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14587
Ocotea valerioides,Ocotea valerioides,,1,Accepted,Ocotea valerioides,W.C. Burger,Lauraceae,tpl;tropicos, ,,14588
Ocotea velutina,Ocotea velutina,,1,Accepted,Ocotea velutina,(Nees) Mart. ex B.D.Jacks.,Lauraceae,tpl, ,,14589
Ocotea venenosa,Ocotea venenosa,,1,Synonym,Chlorocardium venenosum,"(Kosterm. & Pinkley) Rohwer, H.G.Richt. & van der Werff",Lauraceae,tpl, ,,14590
Ocotea villosa,Ocotea villosa,,1,Accepted,Ocotea villosa,Kosterm.,Lauraceae,tpl;tropicos, ,,14591
Ocotea whitei,Ocotea whitei,,1,Accepted,Ocotea whitei,Woodson,Lauraceae,tpl;tropicos, ,,14592
Ocotea wrightii,Ocotea wrightii,,1,Accepted,Ocotea wrightii,(Meisn.) Mez,Lauraceae,tpl;tropicos;usda, ,,14593
Octoknema affinis,Octoknema affinis,,1,Accepted,Octoknema affinis,Pierre,Olacaceae,tpl, ,,14594
Octoknema borealis,Octoknema borealis,,1,Accepted,Octoknema borealis,Hutch. & Dalziel,Olacaceae,tpl;tropicos, ,,14595
Octoknema sppGA1,Octoknema,,0.9,Accepted,Octoknema,,Olacaceae,tpl, ,,14596
Octolepis casearia,Octolepis casearia,,1,Accepted,Octolepis casearia,Oliv.,Thymelaeaceae,tpl;tropicos, ,,14597
Octolobus angustatus,Octolobus angustatus,,1,No opinion,,,,tpl;tropicos, ,,14598
Octolobus heteromerus,Octolobus heteromerus,,1,Accepted,Octolobus heteromerus,K. Schum.,Malvaceae,tpl;tropicos, ,,14599
Octolobus spectabilis,Octolobus spectabilis,,1,Accepted,Octolobus spectabilis,Welw.,Malvaceae,tpl, ,,14600
Octolobus sppMtcam1,Octolobus,,0.9,Accepted,Octolobus,,Malvaceae,tpl, ,,14601
Octomeles sumatrana,Octomeles sumatrana,,1,No opinion,,,,tpl;tropicos, ,,14602
Oddoniodendron normandii,Oddoniodendron normandii,,1,No opinion,,,,tpl, ,,14603
Oddoniodendron sppGA1,Oddoniodendron,,0.9,No opinion,,,,tpl;ildis, ,,14604
Odontadenia diplobotrya,Odontadenia,,0.5,Accepted,Odontadenia,,Apocynaceae,tpl, [Partial match] ,,14605
Odontadenia macrantha,Odontadenia macrantha,,1,Accepted,Odontadenia macrantha,(Roem. & Schult.) Markgr.,Apocynaceae,tpl, ,,14606
Odontadenia puncticulosa,Odontadenia puncticulosa,,1,Accepted,Odontadenia puncticulosa,(Rich.) Pulle,Apocynaceae,tpl;tropicos, ,,14607
Odontadenia sppBelem1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14608
Odontadenia sppCandamo1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14609
Odontadenia sppCandamo2,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14610
Odontadenia sppCarajas1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14611
Odontadenia sppCentinel1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14612
Odontadenia sppConstanc1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14613
Odontadenia sppConstanc2,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14614
Odontadenia sppHumboldt1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14615
Odontadenia sppHumboldt2,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14616
Odontadenia sppLagenoa1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14617
Odontadenia sppRionegro1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14618
Odontadenia sppSucusari1,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14619
Odontadenia sppYanam21,Odontadenia,,0.9,Accepted,Odontadenia,,Apocynaceae,tpl, ,,14620
Odontocarya diplobotrya,Odontocarya diplobotrya,,1,Accepted,Odontocarya diplobotrya,Diels,Menispermaceae,tpl;tropicos, ,,14621
Odyendyea gabonensis,Odyendyea gabonensis,,1,Synonym,Quassia gabonensis,Pierre,Simaroubaceae,tpl, ,,14622
Oenocarpus bacaba,Oenocarpus bacaba,,1,Accepted,Oenocarpus bacaba,Mart.,Arecaceae,tpl;tropicos, ,,14623
Oenocarpus balickii,Oenocarpus balickii,,1,Accepted,Oenocarpus balickii,F.Kahn,Arecaceae,tpl, ,,14624
Oenocarpus bataua,Oenocarpus bataua,,1,Accepted,Oenocarpus bataua,Mart.,Arecaceae,tpl;tropicos, ,,14625
Oenocarpus distichus,Oenocarpus distichus,,1,Accepted,Oenocarpus distichus,Mart.,Arecaceae,tpl;tropicos, ,,14626
Oenocarpus mapora,Oenocarpus mapora,,1,Accepted,Oenocarpus mapora,H.Karst.,Arecaceae,tpl, ,,14627
Oenocarpus minor,Oenocarpus minor,,1,Accepted,Oenocarpus minor,Mart.,Arecaceae,tpl;tropicos, ,,14628
Oenocarpus panamensis,Oenocarpus,,0.5,Accepted,Oenocarpus,,Arecaceae,tpl, [Partial match] ,,14629
Oenocarpus sppFPnet1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14630
Oenocarpus sppMadidi1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14631
Oenocarpus sppRAINFOR1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14632
Oenocarpus sppSucusari1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14633
Oenocarpus sppTambupl1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14634
Oenocarpus sppTutunend1,Oenocarpus,,0.9,Accepted,Oenocarpus,,Arecaceae,tpl, ,,14635
Okoubaka aubrevillei,Okoubaka aubrevillei,,1,Accepted,Okoubaka aubrevillei,Pellegr. & Normand,Santalaceae,tpl;tropicos, ,,14636
Olacaceae sppGF1,Olacaceae,,0.9,Accepted,Olacaceae,,,tpl;usda, ,,14637
Olacaceae sppSCA1,Olacaceae,,0.9,Accepted,Olacaceae,,,tpl;usda, ,,14638
Olax sppMakokou11,Olax,,0.9,Accepted,Olax,,Olacaceae,tpl, ,,14639
Olax sppPacific1,Olax,,0.9,Accepted,Olax,,Olacaceae,tpl, ,,14640
Olax sppPerinet1,Olax,,0.9,Accepted,Olax,,Olacaceae,tpl, ,,14641
Olax sppPerinet2,Olax,,0.9,Accepted,Olax,,Olacaceae,tpl, ,,14642
Olax subscorpioidea,Olax subscorpioidea,,1,Accepted,Olax subscorpioidea,Oliv.,Olacaceae,tropicos, ,,14643
Oldfieldia africana,Oldfieldia africana,,1,Accepted,Oldfieldia africana,Benth. & Hook.f.,Picrodendraceae,tpl, ,,14644
Olea capensis,Olea capensis,,1,Accepted,Olea capensis,L.,Oleaceae,tpl;tropicos, ,,14645
Olea dioica,Olea dioica,,1,Accepted,Olea dioica,Roxb.,Oleaceae,tpl;tropicos, ,,14646
Olea lancea,Olea lancea,,1,Accepted,Olea lancea,Lam.,Oleaceae,tpl, ,,14647
Olea paniculata,Olea paniculata,,1,Accepted,Olea paniculata,R.Br.,Oleaceae,tpl, ,,14648
Olea sppGAB1,Olea,,0.9,Accepted,Olea,,Oleaceae,tpl;usda, ,,14649
Olea sppNadugani1,Olea,,0.9,Accepted,Olea,,Oleaceae,tpl;usda, ,,14650
Oligactis coriacea,Oligactis coriacea,,1,Accepted,Oligactis coriacea,(Hieron.) H.Rob. & Brettell,Asteraceae,gcc, ,urn:lsid:compositae.org:names:4BBE795F-3A1E-4293-B03C-1EF0525846DE,14651
Olinia rochetiana,Olinia rochetiana,,1,Accepted,Olinia rochetiana,A.Juss.,Penaeaceae,tpl, ,,14652
Olinia usambarensis,Olinia usambarensis,,1,Accepted,Olinia usambarensis,Gilg ex Engl.,Penaeaceae,tpl, ,,14653
Olmedia aspera,Olmedia aspera,,1,Synonym,Trophis caucana,(Pittier) C.C. Berg,Moraceae,tpl;tropicos, ,,14654
Olmedia tomentosa,Olmedia tomentosa,,1,Synonym,Helicostylis tomentosa,(Poepp. & Endl.) J.F.Macbr.,Moraceae,tpl, ,,14655
Omphalea bracteata,Omphalea bracteata,,1,Accepted,Omphalea bracteata,(Blanco) Merr.,Euphorbiaceae,tpl;tropicos, ,,14656
Omphalea diandra,Omphalea diandra,,1,Accepted,Omphalea diandra,L.,Euphorbiaceae,tpl;tropicos, ,,14657
Omphalea oleifera,Omphalea oleifera,,1,Accepted,Omphalea oleifera,Hemsl.,Euphorbiaceae,tpl;tropicos, ,,14658
Omphalea oppositifolia,Omphalea oppositifolia,,1,Accepted,Omphalea oppositifolia,(Willd.) L.J.Gillespie,Euphorbiaceae,tpl, ,,14659
Omphalocarpum ahia,Omphalocarpum ahia,,1,Accepted,Omphalocarpum ahia,A.Chev.,Sapotaceae,tpl, ,,14660
Omphalocarpum elatum,Omphalocarpum elatum,,1,Accepted,Omphalocarpum elatum,Miers,Sapotaceae,tpl;tropicos, ,,14661
Omphalocarpum mortehani,Omphalocarpum mortehanii,,0.98,Accepted,Omphalocarpum mortehanii,De Wild.,Sapotaceae,tpl;tropicos, ,,14662
Omphalocarpum pachysteloides,Omphalocarpum pachysteloides,,1,Accepted,Omphalocarpum pachysteloides,Mildbr. ex Hutch. & Dalziel,Sapotaceae,tpl;tropicos, ,,14663
Omphalocarpum procerum,Omphalocarpum procerum,,1,Accepted,Omphalocarpum procerum,P.Beauv.,Sapotaceae,tpl, ,,14664
Omphalocarpum sppBanyong1,Omphalocarpum,,0.9,Accepted,Omphalocarpum,,Sapotaceae,tpl, ,,14665
Omphalocarpum sppCDi1,Omphalocarpum,,0.9,Accepted,Omphalocarpum,,Sapotaceae,tpl, ,,14666
Omphalocarpum sppFPnet1,Omphalocarpum,,0.9,Accepted,Omphalocarpum,,Sapotaceae,tpl, ,,14667
Omphalocarpum sppTEAM1,Omphalocarpum,,0.9,Accepted,Omphalocarpum,,Sapotaceae,tpl, ,,14668
Oncinotis glabrata,Oncinotis glabrata,,1,Accepted,Oncinotis glabrata,(Baill.) Stapf ex Hiern,Apocynaceae,tpl;tropicos, ,,14669
Oncinotis pontyi,Oncinotis pontyi,,1,Accepted,Oncinotis pontyi,Dubard,Apocynaceae,tpl;tropicos, ,,14670
Oncinotis sppPerinet1,Oncinotis,,0.9,Accepted,Oncinotis,,Apocynaceae,tpl, ,,14671
Oncinotis tomentella,Oncinotis tomentella,,1,Accepted,Oncinotis tomentella,Radlk.,Apocynaceae,tpl;tropicos, ,,14672
Oncoba crepiniana,Oncoba crepiniana,,1,Accepted,Oncoba crepiniana,De Wild. & T. Durand,Salicaceae,tpl;tropicos, ,,14673
Oncoba dentata,Oncoba dentata,,1,Accepted,Oncoba dentata,Oliv.,Salicaceae,tpl;tropicos, ,,14674
Oncoba glauca,Oncoba glauca,,1,Accepted,Oncoba glauca,(P. Beauv.) Planch.,Salicaceae,tpl;tropicos, ,,14675
Oncoba mannii,Oncoba mannii,,1,Accepted,Oncoba mannii,Oliv.,Salicaceae,tpl;tropicos, ,,14676
Oncoba sppFPnet1,Oncoba,,0.9,Accepted,Oncoba,,Salicaceae,tpl, ,,14677
Oncoba welwitschii,Oncoba welwitschii,,1,Accepted,Oncoba welwitschii,Oliv.,Salicaceae,tpl;tropicos, ,,14678
Oncodostigma monosperma,Oncodostigma monosperma,,1,Synonym,Meiogyne monosperma,(Hook.f. & Thomson) Heusden,Annonaceae,tpl, ,,14679
Oncosperma horridum,Oncosperma horridum,,1,Accepted,Oncosperma horridum,(Griff.) Scheff.,Arecaceae,tpl;tropicos, ,,14680
Oncostemum botryoides,Oncostemum botryoides,,1,Accepted,Oncostemum botryoides,Baker,Primulaceae,tpl;tropicos, ,,14681
Oncostemum leprosum,Oncostemum leprosum,,1,Accepted,Oncostemum leprosum,Mez,Primulaceae,tpl;tropicos, ,,14682
Oncostemum macrophyllum,Oncostemum macrophyllum,,1,Accepted,Oncostemum macrophyllum,Mez,Primulaceae,tpl;tropicos, ,,14683
Oncostemum nervosum,Oncostemum nervosum,,1,Accepted,Oncostemum nervosum,Baker,Primulaceae,tpl;tropicos, ,,14684
Oncostemum sppNosymang1,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14685
Oncostemum sppNosymang2,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14686
Oncostemum sppNosymang3,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14687
Oncostemum sppNosymang4,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14688
Oncostemum sppNosymang5,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14689
Oncostemum sppPerinet1,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14690
Oncostemum sppPerinet2,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14691
Oncostemum sppPerinet3,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14692
Oncostemum sppPerinet4,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14693
Oncostemum sppPerinet5,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14694
Oncostemum sppPerinet6,Oncostemum,,0.9,Accepted,Oncostemum,,Primulaceae,tpl, ,,14695
Oncostemun leprosum,Oncostemum leprosum,,0.98,Accepted,Oncostemum leprosum,Mez,Primulaceae,tpl;tropicos, ,,14696
Oncostemun nervosum,Oncostemum nervosum,,0.98,Accepted,Oncostemum nervosum,Baker,Primulaceae,tpl;tropicos, ,,14697
Oncotheca balansae,Oncotheca balansae,,1,No opinion,,,,tpl;tropicos, ,,14698
Oncotheca humboldtiana,Oncotheca humboldtiana,,1,Accepted,Oncotheca humboldtiana,(Guillaumin) Morat & Veillon,Oncothecaceae,tpl;tropicos, ,,14699
Ongokea cassae,Ongokea,,0.5,Accepted,Ongokea,,Olacaceae,tpl;usda, [Partial match] ,,14700
Ongokea gore,Ongokea gore,,1,Accepted,Ongokea gore,(Hua) Pierre,Olacaceae,tpl;tropicos;usda, ,,14701
Onychopetalum amazonicum,Onychopetalum amazonicum,,1,Accepted,Onychopetalum amazonicum,R.E.Fr.,Annonaceae,tpl, ,,14702
Onychopetalum krukoffii,Onychopetalum krukoffii,,1,Synonym,Onychopetalum periquino,(Rusby) D.M. Johnson & N.A. Murray,Annonaceae,tpl;tropicos, ,,14703
Onychopetalum periquino,Onychopetalum periquino,,1,Accepted,Onychopetalum periquino,(Rusby) D.M. Johnson & N.A. Murray,Annonaceae,tpl;tropicos, ,,14704
Onychopetalum sppFPnet1,Onychopetalum,,0.9,Accepted,Onychopetalum,,Annonaceae,tpl, ,,14705
Onychopetalum sppPE1,Onychopetalum,,0.9,Accepted,Onychopetalum,,Annonaceae,tpl, ,,14706
Onychopetalum sppRAINFOR1,Onychopetalum,,0.9,Accepted,Onychopetalum,,Annonaceae,tpl, ,,14707
Ophiobotrys zenkeri,Ophiobotrys zenkeri,,1,Accepted,Ophiobotrys zenkeri,Gilg,Salicaceae,tpl;tropicos, ,,14708
Ophiocaryon heterophyllum,Ophiocaryon heterophyllum,,1,Accepted,Ophiocaryon heterophyllum,(Benth.) Urb.,Sabiaceae,tpl;tropicos, ,,14709
Ophiocaryon klugii,Ophiocaryon klugii,,1,Accepted,Ophiocaryon klugii,Barneby,Sabiaceae,tpl;tropicos, ,,14710
Ophiocaryon manausense,Ophiocaryon manausense,,1,Accepted,Ophiocaryon manausense,(W.A.Rodrigues) Barneby,Sabiaceae,tpl, ,,14711
Ophiocaryon sppAraracua1,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14712
Ophiocaryon sppCeroneb11,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14713
Ophiocaryon sppConstanc1,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14714
Ophiocaryon sppMishnfl1,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14715
Ophiocaryon sppRAINFOR1,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14716
Ophiocaryon sppShiringa1,Ophiocaryon,,0.9,Accepted,Ophiocaryon,,Sabiaceae,tpl, ,,14717
Ophthalmoblapton pedunculare,Ophthalmoblapton pedunculare,,1,Accepted,Ophthalmoblapton pedunculare,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,14718
Opuntia brasiliensis,Opuntia brasiliensis,,1,Synonym,Brasiliopuntia brasiliensis,(Willd.) A.Berger,Cactaceae,tpl, ,,14719
Opuntia monacantha,Opuntia monacantha,,1,Accepted,Opuntia monacantha,(Willd.) Haw.,Cactaceae,tpl;usda, ,,14720
Orania sppBaitete1,Orania,,0.9,Accepted,Orania,,Arecaceae,tpl, ,,14721
Orbignya cohune,Orbignya cohune,,1,Synonym,Attalea cohune,Mart.,Arecaceae,tpl, ,,14722
Orbignya cuatrecasana,Orbignya cuatrecasana,,1,Synonym,Attalea cuatrecasana,"(Dugand) A.J.Hend., Galeano & R.Bernal",Arecaceae,tpl, ,,14723
Oreomunnea pterocarpa,Oreomunnea pterocarpa,,1,Accepted,Oreomunnea pterocarpa,Oerst.,Juglandaceae,tpl;tropicos, ,,14724
Oreopanax anchicayanum,Oreopanax anchicayanus,,0.99,Accepted,Oreopanax anchicayanus,Cuatrec.,Araliaceae,tpl;tropicos, ,,14725
Oreopanax bogotensis,Oreopanax bogotensis,,1,Accepted,Oreopanax bogotensis,Cuatrec.,Araliaceae,tpl;tropicos, ,,14726
Oreopanax capitatus,Oreopanax capitatus,,1,Accepted,Oreopanax capitatus,(Jacq.) Decne. & Planch.,Araliaceae,tpl;tropicos, ,,14727
Oreopanax confusus,Oreopanax confusus,,1,Accepted,Oreopanax confusus,Marchal,Araliaceae,tpl;tropicos, ,,14728
Oreopanax fulvus,Oreopanax fulvus,,1,Accepted,Oreopanax fulvus,Marchal,Araliaceae,tpl, ,,14729
Oreopanax guatemalensis,Oreopanax guatemalensis,,1,Accepted,Oreopanax guatemalensis,(Lem. ex Bosse) Decne. & Planch.,Araliaceae,tpl;tropicos, ,,14730
Oreopanax microflorous,Oreopanax microflorous,,1,Accepted,Oreopanax microflorous,Borchs.,Araliaceae,tropicos, ,,14731
Oreopanax palamophyllus,Oreopanax palamophyllus,,1,Accepted,Oreopanax palamophyllus,Harms,Araliaceae,tpl;tropicos, ,,14732
Oreopanax peltatum,Oreopanax peltatus,,0.98,Accepted,Oreopanax peltatus,Linden ex Regel,Araliaceae,tpl;tropicos, ,,14733
Oreopanax sppAchupall1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14734
Oreopanax sppAntado1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14735
Oreopanax sppCampano1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14736
Oreopanax sppCedral1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14737
Oreopanax sppCedral2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14738
Oreopanax sppCerroayp1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14739
Oreopanax sppCerroesp1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14740
Oreopanax sppCerroesp2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14741
Oreopanax sppChirinos1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14742
Oreopanax sppChirinos2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14743
Oreopanax sppCuevas1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14744
Oreopanax sppCuyas1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14745
Oreopanax sppFPnet1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14746
Oreopanax sppFincaz1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14747
Oreopanax sppFincaz2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14748
Oreopanax sppLaplanad1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14749
Oreopanax sppMaquipuc1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14750
Oreopanax sppMaquipuc2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14751
Oreopanax sppNeusa1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14752
Oreopanax sppRAINFOR1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14753
Oreopanax sppSabanaru1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14754
Oreopanax sppSabanaru2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14755
Oreopanax sppSacram1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14756
Oreopanax sppUcumari1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14757
Oreopanax sppUcumari2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14758
Oreopanax sppUcumari3,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14759
Oreopanax sppVencer1,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14760
Oreopanax sppVencer2,Oreopanax,,0.9,Accepted,Oreopanax,,Araliaceae,tpl, ,,14761
Oreopanax xalapensis,Oreopanax xalapensis,,1,Accepted,Oreopanax xalapensis,(Kunth) Decne. & Planch.,Araliaceae,tpl;tropicos, ,,14762
Oricia suaveolens,Oricia suaveolens,,1,Synonym,Vepris suaveolens,(Engl.) Mziray,Rutaceae,tpl, ,,14763
Ormosia amazonica,Ormosia amazonica,,1,Accepted,Ormosia amazonica,Ducke,Fabaceae,ildis;tropicos, ,,14764
Ormosia arborea,Ormosia arborea,,1,Accepted,Ormosia arborea,(Vell.)Harms,Fabaceae,ildis, ,,14765
Ormosia balansae,Ormosia balansae,,1,Accepted,Ormosia balansae,Drake,Fabaceae,ildis;tropicos, ,,14766
Ormosia bolivarensis,Ormosia bolivarensis,,1,Accepted,Ormosia bolivarensis,(Rudd) C.H. Stirt.,Fabaceae,tpl;tropicos, ,,14767
Ormosia boliviensis,Ormosia bolivarensis,,0.97,Accepted,Ormosia bolivarensis,(Rudd) C.H. Stirt.,Fabaceae,tpl;tropicos, ,,14768
