Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
"207"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"208"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"209"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"210"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"211"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"212"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"213"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"214"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"215"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"216"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"217"",""Rytigynia ruwenzoriensis",Rytigynia ruwenzoriensis,,0.9,Accepted,Rytigynia ruwenzoriensis,(De Wild.) Robyns,Rubiaceae,tpl;tropicos, ,
"218"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"219"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"220"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"221"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"222"",""Funtumia sppTEAM1",Funtumia,,0.9,Accepted,Funtumia,,Apocynaceae,tpl;usda, ,
"223"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"224"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"225"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"226"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"227"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"228"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"229"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"230"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"231"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"232"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"233"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"234"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"235"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"236"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"237"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"238"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"239"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"240"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"241"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"242"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"243"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"244"",""Dichaetanthera corymbosa",Dichaetanthera corymbosa,,0.9,Accepted,Dichaetanthera corymbosa,Jacq.-F¨¦l.,Melastomataceae,tpl;tropicos, ,
"245"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"246"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"247"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"248"",""Funtumia africana",Funtumia africana,,0.9,Accepted,Funtumia africana,(Benth.) Stapf,Apocynaceae,tpl;tropicos;usda, ,
"249"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"250"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"251"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"252"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"253"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"254"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"255"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"256"",""Drypetes ugandensis",Drypetes ugandensis,,0.9,Accepted,Drypetes ugandensis,(Rendle) Hutch.,Putranjivaceae,tpl;tropicos, ,
"257"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"258"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"259"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"260"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"261"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"262"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"263"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"264"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"265"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"266"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"267"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"268"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"269"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"270"",""Dichaetanthera corymbosa",Dichaetanthera corymbosa,,0.9,Accepted,Dichaetanthera corymbosa,Jacq.-F¨¦l.,Melastomataceae,tpl;tropicos, ,
"271"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"272"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"273"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"274"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"275"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"276"",""Maesopsis eminii",Maesopsis eminii,,0.9,Accepted,Maesopsis eminii,Engl.,Rhamnaceae,tpl;tropicos;usda, ,
"277"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"278"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"279"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"280"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"281"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"282"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"283"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"284"",""Ficus sur",Ficus sur,,0.9,Accepted,Ficus sur,Forssk.,Moraceae,tpl;tropicos, ,
"285"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"286"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"287"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"288"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"289"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"290"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"291"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"292"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"293"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"294"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"295"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"296"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"297"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"298"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"299"",""Podocarpus milanjianus",Podocarpus milanjianus,,0.9,Accepted,Podocarpus milanjianus,Rendle,Podocarpaceae,tpl, ,
"300"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"301"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"302"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"303"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"304"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"305"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"306"",""Carapa grandiflora",No suitable matches found.,,0,,,,,, ,
"307"",""Albizia sppTEAM1",Albizia,,0.9,Accepted,Albizia,,Asteraceae,tpl;gcc;usda, ,
"308"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"309"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"310"",""Margaritaria discoidea",Margaritaria discoidea,,0.9,Accepted,Margaritaria discoidea,(Baill.) G.L.Webster,Phyllanthaceae,tpl, ,
"311"",""Ehretia cymosa",Ehretia cymosa,,0.9,Accepted,Ehretia cymosa,Thonn.,Boraginaceae,tpl;tropicos, ,
"312"",""Albizia sppTEAM1",Albizia,,0.9,Accepted,Albizia,,Asteraceae,tpl;gcc;usda, ,
"313"",""Ritchiea albersii",Ritchiea albersii,,0.9,Accepted,Ritchiea albersii,Gilg,Capparaceae,tpl;tropicos, ,
"314"",""Dichaetanthera corymbosa",Dichaetanthera corymbosa,,0.9,Accepted,Dichaetanthera corymbosa,Jacq.-F¨¦l.,Melastomataceae,tpl;tropicos, ,
"315"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"316"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"317"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"318"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"319"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"320"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"321"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"322"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"323"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"324"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"325"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"326"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"327"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"328"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"329"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"330"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"331"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"332"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"333"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"334"",""Strombosia scheffleri",Strombosia scheffleri,,0.9,Accepted,Strombosia scheffleri,Engl.,Olacaceae,tpl;tropicos, ,
"335"",""Pauridiantha callicarpoides",Pauridiantha callicarpoides,,0.9,Accepted,Pauridiantha callicarpoides,(Hiern) Bremek.,Rubiaceae,tpl;tropicos, ,
"336"",""Ficus sur",Ficus sur,,0.9,Accepted,Ficus sur,Forssk.,Moraceae,tpl;tropicos, ,
"337"",""Strombosia scheffleri",Strombosia scheffleri,,0.9,Accepted,Strombosia scheffleri,Engl.,Olacaceae,tpl;tropicos, ,
"338"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"339"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"340"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"341"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"342"",""Podocarpus milanjianus",Podocarpus milanjianus,,0.9,Accepted,Podocarpus milanjianus,Rendle,Podocarpaceae,tpl, ,
"343"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"344"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"345"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"346"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"347"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"348"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"349"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"350"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"351"",""Rytigynia kigeziensis",Rytigynia kigeziensis,,0.9,Accepted,Rytigynia kigeziensis,Verdc.,Rubiaceae,tpl;tropicos, ,
"352"",""Trichoscypha submontana",Trichoscypha submontana,,0.9,Synonym,Trichoscypha lucens,Oliv.,Anacardiaceae,tpl, ,
"353"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"354"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"355"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"356"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"357"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"358"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"359"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"360"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"361"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"362"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"363"",""Drypetes ugandensis",Drypetes ugandensis,,0.9,Accepted,Drypetes ugandensis,(Rendle) Hutch.,Putranjivaceae,tpl;tropicos, ,
"364"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"365"",""Pouteria altissima",Pouteria altissima,,0.9,Accepted,Pouteria altissima,(A.Chev.) Baehni,Sapotaceae,tpl, ,
"366"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"367"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"368"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"369"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"370"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"371"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"372"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"373"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"374"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"375"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"376"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"377"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"378"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"379"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"380"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"381"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"382"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"383"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"384"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"385"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"386"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"387"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"388"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"389"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"390"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"391"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"392"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"393"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"394"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"395"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"396"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"397"",""Harungana madagascariensis",Harungana madagascariensis,,0.9,Accepted,Harungana madagascariensis,Lam. ex Poir.,Hypericaceae,tpl;tropicos, ,
"398"",""Trilepisium madagascariensis",Trilepisium madagascariense,,0.88,Accepted,Trilepisium madagascariense,DC.,Moraceae,tpl;tropicos, ,
"399"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"400"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"401"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"402"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"403"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"404"",""Neoboutonia macrocalyx",Neoboutonia macrocalyx,,0.9,Accepted,Neoboutonia macrocalyx,Pax,Euphorbiaceae,tpl;tropicos, ,
"405"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"406"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"407"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"408"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"409"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"410"",""Cassipourea gummifera",Cassipourea gummifera,,0.9,Invalid,,,,tropicos, ,
"411"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
