"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"8352","Lauraceae","Endiandra","sebertii",0.7765,0.0941339098036177,"genus",18
"8353","Lauraceae","Endiandra","sieberi",0.62,0.0708232617216773,"species",1
"8359","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8361","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8362","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8356","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8358","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8360","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8357","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8355","Lauraceae","Endiandra",NA,0.663,0.0708232617216773,"species",4
"8354","Lauraceae","Endiandra","wrayi",0.7765,0.0941339098036177,"genus",18
"8363",NA,"Endlichera",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8364",NA,"Endlichera",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8365","Lauraceae","Endlicheria","arunciflora",0.75275,0.0941339098036177,"genus",1
"8366","Lauraceae","Endlicheria","bracteata",0.75275,0.0941339098036177,"genus",1
"8367","Lauraceae","Endlicheria","chalisea",0.75275,0.0941339098036177,"genus",1
"8368","Lauraceae","Endlicheria","citriodora",0.75275,0.0941339098036177,"genus",1
"8369","Lauraceae","Endlicheria","cocuirey",0.4535,0.0708232617216773,"species",2
"8370","Lauraceae","Endlicheria","directonervia",0.75275,0.0941339098036177,"genus",1
"8371","Lauraceae","Endlicheria","dysodantha",0.75275,0.0941339098036177,"genus",1
"8372","Lauraceae","Endlicheria","formosa",0.421,0.0708232617216773,"species",1
"8373","Lauraceae","Endlicheria","gracilis",0.75275,0.0941339098036177,"genus",1
"8374","Lauraceae","Endlicheria","grisea",0.75275,0.0941339098036177,"genus",1
"8375","Lauraceae","Endlicheria","klugii",0.75275,0.0941339098036177,"genus",1
"8376","Lauraceae","Endlicheria","krukovii",0.75275,0.0941339098036177,"genus",1
"8377","Lauraceae","Endlicheria","longicaudata",0.75275,0.0941339098036177,"genus",1
"8378","Lauraceae","Endlicheria","melinonii",0.75275,0.0941339098036177,"genus",1
"8379","Lauraceae","Endlicheria","metallica",0.75275,0.0941339098036177,"genus",1
"8380","Lauraceae","Endlicheria","mishuyacensis",0.75275,0.0941339098036177,"genus",1
"8381","Lauraceae","Endlicheria","paniculata",0.631,0.0708232617216773,"species",2
"8417","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8382","Lauraceae","Endlicheria","pyriformis",0.75275,0.0941339098036177,"genus",1
"8383","Lauraceae","Endlicheria","rubiflora",0.75275,0.0941339098036177,"genus",1
"8384","Lauraceae","Endlicheria","rubriflora",0.75275,0.0941339098036177,"genus",1
"8385","Lauraceae","Endlicheria","ruforamula",0.75275,0.0941339098036177,"genus",1
"8386","Lauraceae","Endlicheria","sericea",0.47,0.0708232617216773,"species",1
"8396","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8408","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8395","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8394","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8419","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8412","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8416","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8403","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"17085","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18177",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"8398","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8393","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8390","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8402","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8409","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8413","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8400","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8405","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8397","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8414","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8407","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8399","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8415","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8411","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8392","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8404","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8418","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8391","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8406","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8401","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8410","Lauraceae","Endlicheria",NA,0.5,0.0708232617216773,"species",1
"8387","Lauraceae","Endlicheria","tessmannii",0.75275,0.0941339098036177,"genus",1
"8388","Lauraceae","Endlicheria","verticillata",0.75275,0.0941339098036177,"genus",1
"8389","Lauraceae","Endlicheria","williamsii",0.47,0.0708232617216773,"species",1
"8421","Clusiaceae","Endodesmia","calophylloides",0.679,0.0708232617216773,"species",3
"8422","Humiriaceae","Endopleura","uchi",0.794428571428571,0.0708232617216773,"species",7
"8423","Euphorbiaceae","Endospermum","chinense",0.3475,0.0708232617216773,"species",2
"8424","Euphorbiaceae","Endospermum","diadenum",0.345714285714286,0.0708232617216773,"species",14
"8425","Euphorbiaceae","Endospermum","macrophyllum",0.4,0.0708232617216773,"species",1
"8426","Euphorbiaceae","Endospermum","malaccense",0.46,0.0708232617216773,"species",1
"8427","Euphorbiaceae","Endospermum","medullosum",0.3235,0.0708232617216773,"species",2
"8430","Euphorbiaceae","Endospermum",NA,0.778842105263158,0.0941339098036177,"genus",1
"8428","Euphorbiaceae","Endospermum","robbieanum",0.778842105263158,0.0941339098036177,"genus",1
"8429","Euphorbiaceae","Endospermum",NA,0.778842105263158,0.0941339098036177,"genus",1
"8431",NA,"Endotricha","taiensis",0.614603918662284,0.137644142710672,"dataset",22967
"8432",NA,"Engelhardia","chrysolepis",0.614603918662284,0.137644142710672,"dataset",22967
"8433",NA,"Engelhardia","serrata",0.614603918662284,0.137644142710672,"dataset",22967
"8434",NA,"Engelhardia","spicata",0.614603918662284,0.137644142710672,"dataset",22967
"8435","Juglandaceae","Engelhardtia","colebrookiana",0.812257291666667,0.0941339098036177,"genus",16
"8436","Juglandaceae","Engelhardtia","roxburghiana",0.447,0.0708232617216773,"species",5
"8437",NA,"Englerophytum","congolense",0.614603918662284,0.137644142710672,"dataset",22967
"8438",NA,"Englerophytum","iturense",0.614603918662284,0.137644142710672,"dataset",22967
"8439",NA,"Englerophytum","kennedyi",0.614603918662284,0.137644142710672,"dataset",22967
"8440",NA,"Englerophytum","natalense",0.614603918662284,0.137644142710672,"dataset",22967
"8441",NA,"Englerophytum",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8442",NA,"Englerophytum",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8443",NA,"Engomegoma","gordonii",0.614603918662284,0.137644142710672,"dataset",22967
"8444","Annonaceae","Enicosanthum","fuscum",0.525,0.0708232617216773,"species",2
"8445","Annonaceae","Enicosanthum","grandifolium",0.786836976911977,0.0941339098036177,"genus",33
"8446","Annonaceae","Enicosanthum",NA,0.786836976911977,0.0941339098036177,"genus",33
"8447",NA,"Enkleia","malaccensis",0.614603918662284,0.137644142710672,"dataset",22967
"8448",NA,"Entada","gigas",0.614603918662284,0.137644142710672,"dataset",22967
"8449",NA,"Entada","monostachya",0.614603918662284,0.137644142710672,"dataset",22967
"8450",NA,"Entada","polystachya",0.614603918662284,0.137644142710672,"dataset",22967
"8451",NA,"Entada","scelerata",0.614603918662284,0.137644142710672,"dataset",22967
"8452","Meliaceae","Entandrophragma","angolense",0.483375,0.0708232617216773,"species",16
"8453","Meliaceae","Entandrophragma","candollei",0.574,0.0708232617216773,"species",10
"8454","Meliaceae","Entandrophragma","congoense",0.474,0.0708232617216773,"species",1
"8455","Meliaceae","Entandrophragma","cylindricum",0.5715,0.0708232617216773,"species",16
"8456","Meliaceae","Entandrophragma","excelsum",0.49,0.0708232617216773,"species",1
"8459","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8458","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8460","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8462","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8461","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8463","Meliaceae","Entandrophragma",NA,0.452254329004329,0.0941339098036177,"genus",7
"8457","Meliaceae","Entandrophragma","utile",0.536944444444444,0.0708232617216773,"species",18
"8465","Fabaceae","Enterolobium","contortisiliquum",0.397333333333333,0.0708232617216773,"species",6
"8464","Fabaceae","Enterolobium","barnebianum",0.57875,0.0941339098036177,"genus",1
"8466","Fabaceae","Enterolobium","contortisiliquum",0.397333333333333,0.0708232617216773,"species",6
"8467","Fabaceae","Enterolobium","cyclocarpa",0.57875,0.0941339098036177,"genus",1
"8468","Fabaceae","Enterolobium","cyclocarpum",0.39,0.0708232617216773,"species",8
"8469","Fabaceae","Enterolobium","maximum",0.406666666666667,0.0708232617216773,"species",3
"8470","Fabaceae","Enterolobium","oldemanii",0.57875,0.0941339098036177,"genus",1
"8471","Fabaceae","Enterolobium","schomburgkii",0.698916666666667,0.0708232617216773,"species",12
"8473","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8472","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8477","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8474","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8475","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8476","Fabaceae","Enterolobium",NA,0.57875,0.0941339098036177,"genus",1
"8478",NA,"Enterospermum","pruinosum",0.614603918662284,0.137644142710672,"dataset",22967
"8479","Fabaceae","Eperua","duckeana",0.791,0.0708232617216773,"species",1
"8480","Fabaceae","Eperua","falcata",0.718571428571429,0.0708232617216773,"species",7
"8481","Fabaceae","Eperua","glabriflora",0.759,0.0708232617216773,"species",1
"8482","Fabaceae","Eperua","grandiflora",0.704,0.0708232617216773,"species",3
"8483","Fabaceae","Eperua","leucantha",0.681166666666667,0.0941339098036177,"genus",6
"8484","Fabaceae","Eperua","purpurea",0.681166666666667,0.0941339098036177,"genus",6
"8485","Fabaceae","Eperua","rubiginosa",0.745,0.0708232617216773,"species",2
"17586","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18809",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"8486","Fabaceae","Eperua",NA,0.77,0.0708232617216773,"species",2
"8487","Fabaceae","Eperua",NA,0.77,0.0708232617216773,"species",2
"8488","Annonaceae","Ephedranthus","amazonicus",0.816,0.0708232617216773,"species",1
"8489","Annonaceae","Ephedranthus","boliviensis",0.7,0.0941339098036177,"genus",1
"8490","Annonaceae","Ephedranthus","colombianus",0.7,0.0941339098036177,"genus",1
"8494","Annonaceae","Ephedranthus",NA,0.7,0.0941339098036177,"genus",1
"8491","Annonaceae","Ephedranthus","guianensis",0.7,0.0941339098036177,"genus",1
"8492","Annonaceae","Ephedranthus","parviflorus",0.7,0.0941339098036177,"genus",1
"8495","Annonaceae","Ephedranthus",NA,0.7,0.0941339098036177,"genus",1
"8493","Annonaceae","Ephedranthus",NA,0.7,0.0941339098036177,"genus",1
"8496",NA,"Ephippiandra","madagascariensis",0.614603918662284,0.137644142710672,"dataset",22967
"8497",NA,"Epidendrum",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8498",NA,"Epipremnum","pinnatum",0.614603918662284,0.137644142710672,"dataset",22967
"8499",NA,"Epiprinus","malayanus",0.614603918662284,0.137644142710672,"dataset",22967
"8500",NA,"Erblichia","odorata",0.614603918662284,0.137644142710672,"dataset",22967
"8501",NA,"Eremopanax","schlechteri",0.614603918662284,0.137644142710672,"dataset",22967
"8502","Myoporaceae","Eremophila","bignoniflora",0.812419230769231,0.0941339098036177,"genus",20
"8503","Myoporaceae","Eremophila","mitchellii",0.879,0.0708232617216773,"species",2
"8504",NA,"Eremospatha",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8505",NA,"Erianthus","arundinaceus",0.614603918662284,0.137644142710672,"dataset",22967
"8507","Malvaceae","Eribroma","oblongum",0.638454545454545,0.0708232617216773,"species",11
"8508",NA,"Erica","arborea",0.614603918662284,0.137644142710672,"dataset",22967
"8509",NA,"Erica","excelsa",0.614603918662284,0.137644142710672,"dataset",22967
"8510",NA,"Erica","lusitanica",0.614603918662284,0.137644142710672,"dataset",22967
"8511",NA,"Erica","scoparia",0.614603918662284,0.137644142710672,"dataset",22967
"8513",NA,"Erica",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8512",NA,"Erica","trimera",0.614603918662284,0.137644142710672,"dataset",22967
"8514","Rosaceae","Eriobotrya","cavaleriei",0.5912,0.0941339098036177,"genus",1
"8515","Rosaceae","Eriobotrya","deflexa",0.7755,0.0708232617216773,"species",2
"8516","Rosaceae","Eriobotrya","japonica",0.88,0.0708232617216773,"species",1
"8517","Rosaceae","Eriobotrya","poilanei",0.5912,0.0941339098036177,"genus",1
"8506","Malvaceae","Eribroma","oblonga",0.99,0.0941339098036177,"genus",1
"8518","Sapindaceae","Eriocoelum","dzangensis",0.758,0.0941339098036177,"genus",2
"8519","Sapindaceae","Eriocoelum","kerstingii",0.758,0.0941339098036177,"genus",2
"8520","Sapindaceae","Eriocoelum","macrocarpum",0.758,0.0941339098036177,"genus",2
"8521","Sapindaceae","Eriocoelum","microspermum",0.523,0.0708232617216773,"species",1
"8522","Sapindaceae","Eriocoelum","oblongum",0.758,0.0941339098036177,"genus",2
"8524","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8525","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8523","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8526","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8527","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8528","Sapindaceae","Eriocoelum",NA,0.758,0.0941339098036177,"genus",2
"8529","Malvaceae","Eriolaena","quinquelocularis",0.5734,0.0941339098036177,"genus",5
"8530","Malvaceae","Eriotheca","candolleana",0.43,0.0708232617216773,"species",1
"8531","Malvaceae","Eriotheca","crassa",0.51,0.0708232617216773,"species",2
"8532","Malvaceae","Eriotheca","globosa",0.41,0.0708232617216773,"species",1
"8533","Malvaceae","Eriotheca","longitubulosa",0.787071428571429,0.0941339098036177,"genus",7
"8534","Malvaceae","Eriotheca","macrophylla",0.787071428571429,0.0941339098036177,"genus",7
"8535","Malvaceae","Eriotheca","roseorum",0.787071428571429,0.0941339098036177,"genus",7
"8536","Malvaceae","Eriotheca","ruizii",0.39,0.0708232617216773,"species",1
"8541","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8542","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8537","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8540","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8539","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8538","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"17028","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18080",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"8543","Malvaceae","Eriotheca",NA,0.787071428571429,0.0941339098036177,"genus",7
"8544","Vochysiaceae","Erisma","bicolor",0.9054,0.0941339098036177,"genus",1
"8545","Vochysiaceae","Erisma","blancoa",0.9054,0.0941339098036177,"genus",1
"8546","Vochysiaceae","Erisma","bracteosum",0.9054,0.0941339098036177,"genus",1
"8547","Vochysiaceae","Erisma","calcaratum",0.68,0.0708232617216773,"species",1
"8548","Vochysiaceae","Erisma","fuscum",0.56,0.0708232617216773,"species",1
"8549","Vochysiaceae","Erisma","splendens",0.9054,0.0941339098036177,"genus",1
"8552","Vochysiaceae","Erisma",NA,0.9054,0.0941339098036177,"genus",1
"8556","Vochysiaceae","Erisma",NA,0.9054,0.0941339098036177,"genus",1
"8555","Vochysiaceae","Erisma",NA,0.9054,0.0941339098036177,"genus",1
"8554","Vochysiaceae","Erisma",NA,0.9054,0.0941339098036177,"genus",1
"8553","Vochysiaceae","Erisma",NA,0.9054,0.0941339098036177,"genus",1
"8550","Vochysiaceae","Erisma","tessmannii",0.9054,0.0941339098036177,"genus",1
"8551","Vochysiaceae","Erisma","uncinatum",0.523083333333333,0.0708232617216773,"species",12
"8557","Vochysiaceae","Erismadelphus","exsul",0.6071,0.0708232617216773,"species",10
"8558",NA,"Erithalis","fruticosa",0.614603918662284,0.137644142710672,"dataset",22967
"8559",NA,"Erycibe","borneensis",0.614603918662284,0.137644142710672,"dataset",22967
"8560",NA,"Erycibe","glomerata",0.614603918662284,0.137644142710672,"dataset",22967
"8561",NA,"Erycibe","henryi",0.614603918662284,0.137644142710672,"dataset",22967
"8563",NA,"Erycibe",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8564",NA,"Erycibe",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8562",NA,"Erycibe","subspicata",0.614603918662284,0.137644142710672,"dataset",22967
"8624",NA,"Erythroxylon",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8565","Fabaceae","Erythrina","abyssinica",0.426,0.0708232617216773,"species",1
"8566","Fabaceae","Erythrina","amazonica",0.697589743589744,0.0941339098036177,"genus",2
"8567","Fabaceae","Erythrina","berteriana",0.697589743589744,0.0941339098036177,"genus",2
"8568","Fabaceae","Erythrina","berteroana",0.3,0.0708232617216773,"species",1
"8569","Fabaceae","Erythrina","costaricensis",0.697589743589744,0.0941339098036177,"genus",2
"8570","Fabaceae","Erythrina","crista-galli",0.267666666666667,0.0708232617216773,"species",3
"8571","Fabaceae","Erythrina","crista-galli",0.267666666666667,0.0708232617216773,"species",3
"8572","Fabaceae","Erythrina","dominguezii",0.258,0.0708232617216773,"species",1
"8573","Fabaceae","Erythrina","droogmansiana",0.697589743589744,0.0941339098036177,"genus",2
"8574","Fabaceae","Erythrina","edulis",0.22,0.0708232617216773,"species",1
"8575","Fabaceae","Erythrina","eggersii",0.697589743589744,0.0941339098036177,"genus",2
"8576","Fabaceae","Erythrina","falcata",0.32,0.0708232617216773,"species",1
"8577","Fabaceae","Erythrina","folkersii",0.38,0.0708232617216773,"species",1
"8578","Fabaceae","Erythrina","fusca",0.2985,0.0708232617216773,"species",4
"8579","Fabaceae","Erythrina","gibbosa",0.697589743589744,0.0941339098036177,"genus",2
"8580","Fabaceae","Erythrina","guatemalensis",0.697589743589744,0.0941339098036177,"genus",2
"8581","Fabaceae","Erythrina","indica",0.32,0.0708232617216773,"species",1
"8582","Fabaceae","Erythrina","lanata",0.32,0.0708232617216773,"species",1
"8583","Fabaceae","Erythrina","megistophylla",0.697589743589744,0.0941339098036177,"genus",2
"8584","Fabaceae","Erythrina","mildbraedii",0.697589743589744,0.0941339098036177,"genus",2
"8585","Fabaceae","Erythrina","pallida",0.697589743589744,0.0941339098036177,"genus",2
