"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"274","Acer spicatum","Sapindaceae","Acer","spicatum",0.517526,0.0941339098036177,"genus",25
"275","Acer sppCAi1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"276","Acer sppDEii1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"277","Acer sppEU1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"278","Acer sppIN1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"279","Acer sppNL1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"280","Acer sppNL2","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"281","Acer sppUS1","Sapindaceae","Acer",NA,0.517526,0.0941339098036177,"genus",25
"282","Acer tataricum","Sapindaceae","Acer","tataricum",0.517526,0.0941339098036177,"genus",25
"283","Acer tegmentosum",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"284","Acer triflorum","Sapindaceae","Acer","triflorum",0.517526,0.0941339098036177,"genus",25
"285","Acer truncatum","Sapindaceae","Acer","truncatum",0.59,0.0708232617216773,"species",1
"286","Acer ukurunduense","Sapindaceae","Acer","ukurunduense",0.517526,0.0941339098036177,"genus",25
"287","Aceratium oppositifolium","Elaeocarpaceae","Aceratium","oppositifolium",0.52575,0.0941339098036177,"genus",4
"288","Aceratium parvifolium","Elaeocarpaceae","Aceratium","parvifolium",0.52575,0.0941339098036177,"genus",4
"289","Aceratium sppPacific1","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"290","Aceratium sppVarirata1","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"291","Aceratium sppVarirata3","Elaeocarpaceae","Aceratium",NA,0.52575,0.0941339098036177,"genus",4
"292","Achatocarpus gracilis","Achatocarpaceae","Achatocarpus","gracilis",0.611226809845203,0.143078472955927,"dataset",20772
"293","Achatocarpus nigricans","Achatocarpaceae","Achatocarpus","nigricans",0.611226809845203,0.143078472955927,"dataset",20772
"294","Achatocarpus praecox","Achatocarpaceae","Achatocarpus","praecox",0.611226809845203,0.143078472955927,"dataset",20772
"295","Achatocarpus sppSantotom1","Achatocarpaceae","Achatocarpus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"296","Achras zapota","Sapotaceae","Achras","zapota",0.611226809845203,0.143078472955927,"dataset",20772
"297","Acidoton sppRanchoqu1","Euphorbiaceae","Acidoton",NA,0.611226809845203,0.143078472955927,"dataset",20772
"298","Acioa scabrifolia","Chrysobalanaceae","Acioa","scabrifolia",0.84,0.0941339098036177,"genus",2
"299","Ackama rosifolia","Cunoniaceae","Ackama","rosifolia",0.611226809845203,0.143078472955927,"dataset",20772
"300","Acmena acuminatissima","Myrtaceae","Acmena","acuminatissima",0.63,0.0708232617216773,"species",1
"301","Acmena hemilampra","Myrtaceae","Acmena","hemilampra",0.62,0.0708232617216773,"species",1
"302","Acmena smithii","Myrtaceae","Acmena","smithii",0.638,0.0708232617216773,"species",6
"303","Acnistus arborescens","Solanaceae","Acnistus","arborescens",0.611226809845203,0.143078472955927,"dataset",20772
"304","Acosmium cardenasii","Fabaceae","Acosmium","cardenasii",0.746416666666667,0.0941339098036177,"genus",4
"305","Acosmium lentiscifolium","Fabaceae","Acosmium","lentiscifolium",0.746416666666667,0.0941339098036177,"genus",4
"306","Acosmium sppRAINFOR1","Fabaceae","Acosmium",NA,0.746416666666667,0.0941339098036177,"genus",4
"307","Acrocarpus fraxinifolius","Fabaceae","Acrocarpus","fraxinifolius",0.5915,0.0708232617216773,"species",2
"308","Acrocomia aculeata","Arecaceae","Acrocomia","aculeata",0.611226809845203,0.143078472955927,"dataset",20772
"309","Acrocomia media","Arecaceae","Acrocomia","media",0.611226809845203,0.143078472955927,"dataset",20772
"310","Acrocomia totai","Arecaceae","Acrocomia","totai",0.611226809845203,0.143078472955927,"dataset",20772
"311","Acronychia laevis","Rutaceae","Acronychia","laevis",0.537,0.0708232617216773,"species",2
"312","Acronychia pedunculata","Rutaceae","Acronychia","pedunculata",0.458666666666667,0.0708232617216773,"species",3
"313","Acronychia porteri","Rutaceae","Acronychia","porteri",0.52,0.0708232617216773,"species",1
"314","Acronychia wilcoxiana","Rutaceae","Acronychia","wilcoxiana",0.551,0.0708232617216773,"species",1
"315","Acropogon aoupiniensis","Malvaceae","Acropogon","aoupiniensis",0.611226809845203,0.143078472955927,"dataset",20772
"316","Acropogon grandiflorus","Malvaceae","Acropogon","grandiflorus",0.611226809845203,0.143078472955927,"dataset",20772
"317","Acropogon merytifolius","Malvaceae","Acropogon","merytifolius",0.611226809845203,0.143078472955927,"dataset",20772
"318","Acropogon sageniifolius","Malvaceae","Acropogon","sageniifolia",0.611226809845203,0.143078472955927,"dataset",20772
"319","Acropogon schistophilus","Malvaceae","Acropogon","schistophilus",0.611226809845203,0.143078472955927,"dataset",20772
"320","Acropogon schumannianus","Malvaceae","Acropogon","schumanniana",0.611226809845203,0.143078472955927,"dataset",20772
"321","Acsmithia sppNewcaldo1","Cunoniaceae","Acsmithia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"322","Actinidia arguta","Actinidiaceae","Actinidia","arguta",0.611226809845203,0.143078472955927,"dataset",20772
"323","Actinodaphne borneensis","Lauraceae","Actinodaphne","borneensis",0.5,0.0708232617216773,"species",1
"324","Actinodaphne ferruginea","Lauraceae","Actinodaphne","ferruginea",0.51,0.0941339098036177,"genus",8
"325","Actinodaphne lancifolia","Lauraceae","Actinodaphne","lancifolia",0.51,0.0941339098036177,"genus",8
"326","Actinodaphne macrophylla","Lauraceae","Actinodaphne","macrophylla",0.51,0.0941339098036177,"genus",8
"327","Actinodaphne nitida","Lauraceae","Actinodaphne","nitida",0.51,0.0941339098036177,"genus",8
"328","Actinodaphne obovata","Lauraceae","Actinodaphne","obovata",0.51,0.0941339098036177,"genus",8
"329","Actinodaphne pruinosa","Lauraceae","Actinodaphne","pruinosa",0.51,0.0941339098036177,"genus",8
"330","Actinodaphne sppBaitete1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"331","Actinodaphne sppIN1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"332","Actinodaphne sppTEAM1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"333","Actinodaphne sppVN1","Lauraceae","Actinodaphne",NA,0.51,0.0941339098036177,"genus",8
"334","Actinokentia divaricata","Arecaceae","Actinokentia","divaricata",0.611226809845203,0.143078472955927,"dataset",20772
"335","Actinostemon brasiliensis","Euphorbiaceae","Actinostemon","brasiliensis",0.907,0.0941339098036177,"genus",1
"336","Actinostemon concepcionis","Euphorbiaceae","Actinostemon","concepcionis",0.907,0.0941339098036177,"genus",1
"337","Actinostemon concolor","Euphorbiaceae","Actinostemon","concolor",0.907,0.0941339098036177,"genus",1
"338","Actinostemon klotzschii","Euphorbiaceae","Actinostemon","klotzschii",0.907,0.0941339098036177,"genus",1
"339","Actinostemon sppBRii1","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"340","Actinostemon sppBRii2","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"341","Actinostemon sppSCA1","Euphorbiaceae","Actinostemon",NA,0.907,0.0941339098036177,"genus",1
"342","Acumea kleniana","Burseraceae","Aucoumea",NA,0.377851851851852,0.0941339098036177,"genus",1
"343","Adansonia digitata","Malvaceae","Adansonia","digitata",0.276,0.0708232617216773,"species",1
"344","Adelia ricinella","Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"345","Adelia sppGT1","Euphorbiaceae","Adelia",NA,0.7065,0.0941339098036177,"genus",2
"346","Adelia triloba","Euphorbiaceae","Adelia","triloba",0.543,0.0708232617216773,"species",1
"347","Adelobotrys adscendens","Melastomataceae","Adelobotrys","adscendens",0.611226809845203,0.143078472955927,"dataset",20772
"348","Adelobotrys sppMiazi1","Melastomataceae","Adelobotrys",NA,0.611226809845203,0.143078472955927,"dataset",20772
"349","Adelobotrys sppTutunend1","Melastomataceae","Adelobotrys",NA,0.611226809845203,0.143078472955927,"dataset",20772
"350","Adenanthera bicolor","Fabaceae","Adenanthera","bicolor",0.85,0.0708232617216773,"species",1
"351","Adenanthera klaineana","Fabaceae","Adenanthera",NA,0.7374,0.0941339098036177,"genus",5
"352","Adenanthera malayana","Fabaceae","Adenanthera","malayana",0.7374,0.0941339098036177,"genus",5
"353","Adenanthera microsperma","Fabaceae","Adenanthera","microsperma",0.64,0.0708232617216773,"species",1
"354","Adenanthera pavonina","Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"355","Adenanthera sppPasoh401","Fabaceae","Adenanthera",NA,0.7374,0.0941339098036177,"genus",5
"356","Adenia olaboensis","Passifloraceae","Adenia","olaboensis",0.611226809845203,0.143078472955927,"dataset",20772
"357","Adenia penangiana","Passifloraceae","Adenia","penangiana",0.611226809845203,0.143078472955927,"dataset",20772
"358","Adenia sppAnkarif1","Passifloraceae","Adenia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"359","Adenocalymma hirtum","Bignoniaceae","Adenocalymma","hirtum",0.611226809845203,0.143078472955927,"dataset",20772
"360","Adenocalymma sppPE1","Bignoniaceae","Adenocalymma",NA,0.611226809845203,0.143078472955927,"dataset",20772
"361","Adenocalymma sppSCA1","Bignoniaceae","Adenocalymma",NA,0.611226809845203,0.143078472955927,"dataset",20772
"362","Adenocalymna bracteatum",NA,"Adenocalymna","bracteatum",0.611226809845203,0.143078472955927,"dataset",20772
"363","Adenocalymna bracteolatum",NA,"Adenocalymna","bracteolatum",0.611226809845203,0.143078472955927,"dataset",20772
"364","Adenocalymna flavum","Bignoniaceae","Adenocalymma","flavum",0.611226809845203,0.143078472955927,"dataset",20772
"365","Adenocalymna grandifolium",NA,"Adenocalymna","grandifolium",0.611226809845203,0.143078472955927,"dataset",20772
"366","Adenocalymna hirtum","Bignoniaceae","Adenocalymma","hirtum",0.611226809845203,0.143078472955927,"dataset",20772
"367","Adenocalymna impressum",NA,"Adenocalymna","impressum",0.611226809845203,0.143078472955927,"dataset",20772
"368","Adenocalymna inundatum",NA,"Adenocalymna","inundatum",0.611226809845203,0.143078472955927,"dataset",20772
"369","Adenocalymna magdalenense","Bignoniaceae","Adenocalymma","magdalenense",0.611226809845203,0.143078472955927,"dataset",20772
"370","Adenocalymna marginatum",NA,"Adenocalymna","marginatum",0.611226809845203,0.143078472955927,"dataset",20772
"371","Adenocalymna paulistarum",NA,"Adenocalymna","paulistarum",0.611226809845203,0.143078472955927,"dataset",20772
"372","Adenocalymna prancei","Bignoniaceae","Adenocalymma","prancei",0.611226809845203,0.143078472955927,"dataset",20772
"373","Adenocalymna purpurascens",NA,"Adenocalymna","purpurascens",0.611226809845203,0.143078472955927,"dataset",20772
"374","Adenocalymna redactum","Bignoniaceae","Adenocalymma","redactum",0.611226809845203,0.143078472955927,"dataset",20772
"375","Adenocalymna salmoneum",NA,"Adenocalymna","salmoneum",0.611226809845203,0.143078472955927,"dataset",20772
"376","Adenocalymna sclerophyllum","Bignoniaceae","Adenocalymma","sclerophyllum",0.611226809845203,0.143078472955927,"dataset",20772
"377","Adenocalymna sppCarajas1",NA,"Adenocalymna",NA,0.611226809845203,0.143078472955927,"dataset",20772
"378","Adenocalymna uleanum",NA,"Adenocalymna","uleanum",0.611226809845203,0.143078472955927,"dataset",20772
"379","Adenophaedra megalophylla","Euphorbiaceae","Adenophaedra","megalophylla",0.611226809845203,0.143078472955927,"dataset",20772
"380","Adenophora grandiflora","Campanulaceae","Adenophora","grandiflora",0.611226809845203,0.143078472955927,"dataset",20772
"381","Adenopodia polystachya","Fabaceae","Adenopodia","polystachya",0.611226809845203,0.143078472955927,"dataset",20772
"382","Adenopodia scelerata","Fabaceae","Adenopodia","scelerata",0.611226809845203,0.143078472955927,"dataset",20772
"383","Adenopus sppMtcam1","Cucurbitaceae","Adenopus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"384","Adenostephanus sppSCA1","Proteaceae","Adenostephanus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"385","Adina cordifolia","Rubiaceae","Adina","cordifolia",0.59,0.0708232617216773,"species",1
"386","Adina pilulifera","Rubiaceae","Adina","pilulifera",0.891,0.0708232617216773,"species",2
"387","Adina polycephala","Rubiaceae","Adina","polycephala",0.6815,0.0708232617216773,"species",2
"388","Adina sessilifolia","Rubiaceae","Adina","sessilifolia",0.603,0.0708232617216773,"species",1
"389","Adina sppVN1","Rubiaceae","Adina",NA,0.735071428571429,0.0941339098036177,"genus",7
"390","Adinandra formosana","Pentaphylacaceae","Adinandra","formosana",0.512842105263158,0.0941339098036177,"genus",19
"391","Adinandra glischroloma","Pentaphylacaceae","Adinandra","glischroloma",0.512842105263158,0.0941339098036177,"genus",19
"392","Adinandra laotica","Pentaphylacaceae","Adinandra","laotica",0.512842105263158,0.0941339098036177,"genus",19
"393","Adinandra millettii","Pentaphylacaceae","Adinandra","millettii",0.44,0.0708232617216773,"species",1
"394","Adinandra sppGenting1","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"395","Adinandra sppGenting2","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"396","Adinandra sppSakaera21","Pentaphylacaceae","Adinandra",NA,0.512842105263158,0.0941339098036177,"genus",19
"397","Aegiphila alba","Lamiaceae","Aegiphila","alba",0.656666666666667,0.0941339098036177,"genus",3
"398","Aegiphila albavel","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"399","Aegiphila amaranth","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"400","Aegiphila anomala","Lamiaceae","Aegiphila","anomala",0.656666666666667,0.0941339098036177,"genus",3
"401","Aegiphila brachiata","Lamiaceae","Aegiphila","brachiata",0.656666666666667,0.0941339098036177,"genus",3
"402","Aegiphila cephalophora","Lamiaceae","Aegiphila","cephalophora",0.656666666666667,0.0941339098036177,"genus",3
"403","Aegiphila chrysantha","Lamiaceae","Aegiphila","chrysantha",0.656666666666667,0.0941339098036177,"genus",3
"404","Aegiphila cordata","Lamiaceae","Aegiphila","cordata",0.656666666666667,0.0941339098036177,"genus",3
"405","Aegiphila costaricensis","Lamiaceae","Aegiphila","costaricensis",0.656666666666667,0.0941339098036177,"genus",3
"406","Aegiphila elata","Lamiaceae","Aegiphila","elata",0.656666666666667,0.0941339098036177,"genus",3
"407","Aegiphila elegans","Lamiaceae","Aegiphila","elegans",0.656666666666667,0.0941339098036177,"genus",3
"408","Aegiphila glabra","Lamiaceae","Aegiphila","glabra",0.656666666666667,0.0941339098036177,"genus",3
"409","Aegiphila haughtii","Lamiaceae","Aegiphila","haughtii",0.656666666666667,0.0941339098036177,"genus",3
"410","Aegiphila hirsuta","Lamiaceae","Aegiphila","hirsuta",0.656666666666667,0.0941339098036177,"genus",3
"411","Aegiphila hoehnei","Lamiaceae","Aegiphila","hoehnei",0.656666666666667,0.0941339098036177,"genus",3
"412","Aegiphila integrifolia","Lamiaceae","Aegiphila","integrifolia",0.86,0.0708232617216773,"species",1
"413","Aegiphila laeta","Lamiaceae","Aegiphila","laeta",0.656666666666667,0.0941339098036177,"genus",3
"414","Aegiphila lanceolata","Lamiaceae","Aegiphila","lanceolata",0.656666666666667,0.0941339098036177,"genus",3
"415","Aegiphila macrantha","Lamiaceae","Aegiphila","macrantha",0.656666666666667,0.0941339098036177,"genus",3
"416","Aegiphila obducta","Lamiaceae","Aegiphila","obducta",0.656666666666667,0.0941339098036177,"genus",3
"417","Aegiphila odontophylla","Lamiaceae","Aegiphila","odontophylla",0.656666666666667,0.0941339098036177,"genus",3
"418","Aegiphila panamensis","Lamiaceae","Aegiphila","panamensis",0.656666666666667,0.0941339098036177,"genus",3
"419","Aegiphila sellowiana","Lamiaceae","Aegiphila","sellowiana",0.656666666666667,0.0941339098036177,"genus",3
"420","Aegiphila sppAraracua1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"421","Aegiphila sppBRi1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"422","Aegiphila sppCedral1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"423","Aegiphila sppCerroesp1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"424","Aegiphila sppColosoi1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"425","Aegiphila sppCuangos1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"426","Aegiphila sppCuevas1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"427","Aegiphila sppFPnet1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"428","Aegiphila sppFarall1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"429","Aegiphila sppLaraya1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"430","Aegiphila sppLinhares1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"431","Aegiphila sppMagsasay1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"432","Aegiphila sppPersever1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"433","Aegiphila sppRiomanso1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"434","Aegiphila sppRiotavar1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"435","Aegiphila sppSabanaru1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"436","Aegiphila sppSantacru1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"437","Aegiphila sppTamblat21","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"438","Aegiphila sppUcumari1","Lamiaceae","Aegiphila",NA,0.656666666666667,0.0941339098036177,"genus",3
"439","Aegiphila verticillata","Lamiaceae","Aegiphila","verticillata",0.656666666666667,0.0941339098036177,"genus",3
"440","Aequatorium cajamarcense","Compositae","Aequatorium","cajamarcense",0.611226809845203,0.143078472955927,"dataset",20772
